seq.ID	lib.ID	date.seq.run	machine	lane
JQLUJLNC	LB15_E04	210505	A01059	1
JQOPXAQS	LB122_E01	220815	A01147	1
JQRBJVTU	LB3_C01	210430	A01059	1
JQXVWCQE	LB115_E12	220915	A01147	1
JRFJALQL	LB24_A05	211013	A01059	4
JRKOQDHZ	LB63_D07	211001	A01059	1
JRPKMPPN	LB56_B11	210921	A01059	1
JSKFFVYO	LB92_C09	220815	A01147	1
JSQTWRPA	LB20_F10	210430	A01059	1
JTKRVBCY	LB68_E05	211001	A01059	4
JTNVNKJC	LB121_C05	220915	A01147	2
JTSPVAJV	LB29_E09	210921	A01059	3
JTTKLWVL	LB97_A09	220815	A01147	4
JTZJNEWP	LB20_B01	210505	A01059	2
JUIYNVDH	LB77_G02	211001	A01059	3
JUQYESEV	LB9_D02	210505	A01059	2
JUUILYNL	LB15_H09	210505	A01059	1
JUUKKZOS	LB9_F02	210505	A01059	2
JVESKYVT	LB83_F04	211013	A01059	4
JVNEMMZC	LB111_F04	220915	A01147	4
JVOMNOOB	LB109_G09	220815	A01147	4
JVSMWALT	LB50_G09	211001	A01059	2
JVVUNWBP	LB92_B05	220815	A01147	1
JWBZJTHH	LB51_C08	211001	A01059	2
JWHEMNWY	LB73_A03	211013	A01059	2
JWPBOQQL	LB128_A12	220915	A01147	3
JWSCWWBC	LB9_B06	210505	A01059	2
JWUVDPGF	LB80_B11	211013	A01059	3
JWUXFWFP	LB32_D04	210921	A01059	4
JWUZRERP	LB131_C01	220915	A01147	3
JWWKFQEN	LB109_E06	220815	A01147	4
JXDGBGII	LB29_A04	210921	A01059	3
JXDXMCFE	LB20_B05	210430	A01059	1
JXFKDRIS	LB6_D09	210430	A01059	3
JXFZDUEG	LB19_G04	210921	A01059	1
JXJBSKNL	LB80_A07	211013	A01059	3
JXKKCOJK	LB122_E06	220815	A01147	1
JXLWDYXV	LB19_G08	210921	A01059	1
JXTDKMDH	LB126_F04	220915	A01147	2
JXUIWHTX	LB24_G08	211109	A01059	1
JXXFAZVO	LB77_F02	211001	A01059	3
JYGMVVWT	LB126_F05	220915	A01147	2
JYOOQSAW	LB101_G07	220815	A01147	3
JYPSJZHN	LB121_B09	220915	A01147	2
JYWSDODC	LB9_E01	210505	A01059	2
JZAMBBOF	LB70_B02	211013	A01059	1
JZEAOUOP	LB75_F04	210921	A01059	2
JZMEUTUW	LB56_E02	210921	A01059	1
JZNRLZHR	LB121_E09	220915	A01147	2
JZRNFTDH	LB68_A07	211001	A01059	4
JZZDQHIV	LB32_F08	211109	A01059	1
KABEKYAK	LB45_F04	210921	A01059	3
KAMOWAPT	LB2_D04	210430	A01059	1
KAONBATN	LB4_G06	210430	A01059	2
KAQBZDHO	LB87_G12	220815	A01147	3
KAUKCMEP	LB109_E07	220815	A01147	4
KBBVYGOL	LB108_C07	220815	A01147	4
KBDXOCPU	LB73_D05	211013	A01059	2
KBETJDBR	LB42_H05	211109	A01059	1
KBFYZRIE	LB82_B02	211013	A01059	4
KBNFRGQP	LB17_B06	210921	A01059	1
KBQHOEEV	LB27_A06	210921	A01059	3
KBTBYLOV	LB6_E10	210430	A01059	3
KBYSDBFY	LB68_G07	211001	A01059	4
KCEXJNCT	LB102_C08	220915	A01147	1
KCJXWTQQ	LB5_A09	210430	A01059	2
KCTWAPYN	LB20_A12	210430	A01059	1
KCUYCAID	LB44_G09	210921	A01059	3
KDCSIMXI	LB77_B10	211001	A01059	3
KDHPPKUW	LB77_C07	211001	A01059	3
KDTXQQOX	LB9_H02	210430	A01059	4
KDWEQHWD	LB102_F08	220915	A01147	1
KDXPLIUP	LB122_A09	220815	A01147	1
KEFCCEPY	LB70_A05	211013	A01059	1
KEFHQHMI	LB92_D06	220815	A01147	1
KELFBAWC	LB63_F01	211001	A01059	1
KENNQBBF	LB12_G04	210430	A01059	3
KERKMGBF	LB84_F09	220815	A01147	1
KFAGGBDI	LB15_B02	210505	A01059	1
KFETTRXU	LB31_A07	211001	A01059	3
KFFWKWPD	LB60_B02	211013	A01059	1
KFKVUPOG	LB85_F11	220815	A01147	2
KFQRETXQ	LB27_B05	210921	A01059	3
KFXQFULY	LB54_H04	211013	A01059	4
KGGCMGZL	LB73_A05	211013	A01059	2
KGGNXQEQ	LB37_D07	211109	A01059	2
KHCGRPNM	LB56_G06	210921	A01059	1
KHLZOZMM	LB27_B08	210921	A01059	3
KHRWTYXL	LB109_H08	220815	A01147	4
KHTMHFTV	LB29_A06	210921	A01059	3
KHTTWMRX	LB85_D03	220815	A01147	2
KIDQEYSJ	LB80_B02	211013	A01059	3
KIMVBOHO	LB111_E05	220915	A01147	4
KIVWNEXV	LB10_H03	210505	A01059	2
KIZMFQXB	LB52_F02	211001	A01059	1
KJBKWKZA	LB70_A02	211013	A01059	1
KJCHGTDW	LB121_D07	220915	A01147	2
KJHWJJGZ	LB31_D10	211001	A01059	3
KJLYBGRH	LB84_D05	220815	A01147	1
KJPKJCKB	LB85_D12	220815	A01147	2
KJPOVQPC	LB10_A05	210505	A01059	2
KJTASGDR	LB84_A06	220815	A01147	1
KJTIAELQ	LB121_E08	220915	A01147	2
KJUHSAKM	LB126_A07	220915	A01147	2
KJYEDYLY	LB85_G10	220815	A01147	2
KKAQVCGW	LB101_A05	220815	A01147	3
KKCGVNGE	LB39_E07	211013	A01059	2
KLAEQLTR	LB83_E01	211013	A01059	4
KLCXWYPN	LB77_F06	211001	A01059	3
KLJHCJJH	LB96_B05	220815	A01147	4
KLJJENDT	LB131_B02	220915	A01147	3
KLPQHZOK	LB2_B01	210505	A01059	1
KLPTCSQU	LB9_C06	210505	A01059	2
KLTDGPET	LB52_A08	211001	A01059	1
KMWDCOYC	LB63_H11	220915	A01147	1
KNEDLWEO	LB17_C05	210921	A01059	1
KNMIZRXE	LB51_F06	211001	A01059	2
KNQSDKKN	LB73_F03	211013	A01059	2
KNTMKSAD	LB77_E04	211001	A01059	3
KNZZZWNR	LB3_A05	210430	A01059	1
KOEDINGM	LB63_A09	211001	A01059	1
KOIPCFNA	LB75_D06	210921	A01059	2
KOMDUUHC	LB70_B04	211013	A01059	1
KOTSRYGM	LB111_B07	220915	A01147	4
KOYTMUFN	LB42_E06	211013	A01059	2
KPCWUDPC	LB3_H04	210430	A01059	1
KPEUPJOZ	LB27_A04	210921	A01059	3
KPFFZWOG	LB12_E05	210430	A01059	3
KPTNAWAE	LB70_C07	211013	A01059	1
KPXDOKHT	LB68_G09	211001	A01059	4
KQEZROFR	LB83_D01	211013	A01059	4
KQGKYHVY	LB27_D09	210921	A01059	3
KQHOAZCU	LB5_G09	210430	A01059	2
KQMHPEXV	LB102_E09	220915	A01147	1
KQPMHOID	LB31_B05	211001	A01059	3
KRLLTVVA	LB77_E01	211001	A01059	3
KRNBNYOJ	LB128_F09	220915	A01147	3
KRNQJZKF	LB115_D02	220915	A01147	1
KSGDRGCS	LB31_F03	211001	A01059	3
KSJRPQWT	LB63_E03	211001	A01059	1
KSUBDMZB	LB111_A05	220915	A01147	4
KSWAGPDO	LB129_E03	220815	A01147	2
KSWFVDFO	LB109_G06	220815	A01147	4
KTFAQYLP	LB126_C05	220915	A01147	2
KTKUCYJK	LB80_H12	211013	A01059	3
KUHPAVXU	LB129_H10	220815	A01147	2
KUOXPTHN	LB115_B05	220915	A01147	1
KUQRHJMH	LB32_A09	220915	A01147	1
KUSELXJL	LB101_D05	220815	A01147	3
KUUMWFKD	LB129_E07	220815	A01147	2
KVDDVXAF	LB63_E08	211001	A01059	1
KVHPSJHU	LB87_F09	220815	A01147	3
KVQWSVWF	LB77_A04	211109	A01059	1
KVYEEGUV	LB70_G11	211013	A01059	1
KWFRQUTR	LB82_B04	211013	A01059	4
KWHYYKGE	LB108_F04	220815	A01147	4
KWJBEVDN	LB8_B02	210430	A01059	4
KWJOZZJU	LB108_G08	220815	A01147	4
KWWXMYIT	LB52_D07	211001	A01059	1
KXFJAMPZ	LB84_G09	220815	A01147	1
KXILFZEW	LB33_F07	210921	A01059	4
KXIXTIMS	LB4_A05	210430	A01059	2
KXKLWVDH	LB77_G04	211001	A01059	3
KXMWNLLQ	LB42_B08	211013	A01059	2
KXRMBMIX	LB75_D10	210921	A01059	2
KXUQNGIW	LB118_B10	220915	A01147	4
KXYRBHEO	LB87_C10	220815	A01147	3
KXZEOBKQ	LB111_H05	220915	A01147	4
KYLETHBW	LB77_H02	211001	A01059	3
KYYKSTXS	LB25_C09	210921	A01059	2
KYZQYSBT	LB80_E03	211013	A01059	3
KZCWXDSA	LB39_D08	211013	A01059	2
KZKPXKKQ	LB4_H03	210430	A01059	2
KZPRBIPO	LB80_D08	211013	A01059	3
KZWXQIMF	LB87_F12	220815	A01147	3
KZXLWWMF	LB80_A07	211109	A01059	1
KZXZIMYM	LB5_C07	210430	A01059	2
LAMWAFDM	LB104_C04	220915	A01147	1
LAOPZKSD	LB97_A06	220815	A01147	4
LAPWHXPX	LB4_H04	210430	A01059	2
LAZOEPRX	LB87_G02	220815	A01147	3
LBCBSDAT	LB75_H06	210921	A01059	2
LBIJUGXD	LB108_F07	220815	A01147	4
LBUGGQUG	LB129_G11	220815	A01147	2
LBYGLDRT	LB121_H04	220915	A01147	2
LCERKYOO	LB75_B10	210921	A01059	2
LCOXDMTK	LB115_H01	220915	A01147	1
LDAVTWTQ	LB63_G07	211001	A01059	1
LDBUOKRZ	LB15_C04	210505	A01059	1
LDCKCYBN	LB128_H12	220915	A01147	3
LDMCUTCX	LB3_F02	210430	A01059	1
LDYWXBHE	LB5_G10	210430	A01059	2
LEALZOIX	LB102_E07	220915	A01147	1
LEBHOTPF	LB37_E07	211001	A01059	4
LEIWMJHC	LB24_E07	211013	A01059	4
LEOKZBUG	LB70_A03	211013	A01059	1
LEOOIJYO	LB73_F01	211013	A01059	2
LEQRNUYP	LB8_D02	210430	A01059	4
LEQXFGZD	LB122_H03	220815	A01147	1
LEZOTMOM	LB19_H06	210921	A01059	1
LFADHDQP	LB12_B05	210430	A01059	3
LFCYCUCO	LB8_A08	210505	A01059	1
LFEJKXHV	LB104_F06	220915	A01147	1
LFFCDVLL	LB19_B07	210921	A01059	1
LFKPUGBP	LB4_D05	210430	A01059	2
LFMDZITW	LB75_F09	210921	A01059	2
LFMUEVYJ	LB70_C06	211013	A01059	1
LFQRMJCR	LB115_C08	220915	A01147	1
LFUUSAPF	LB54_D09	211013	A01059	4
LGABERCC	LB9_G05	210505	A01059	2
LGEBEUFR	LB111_A04	220915	A01147	4
LGFDIIWV	LB108_F06	220815	A01147	4
LGFWWRPD	LB118_A09	220915	A01147	4
LGGVJWQF	LB15_E09	210505	A01059	1
LGMUWGQV	LB109_G07	220815	A01147	4
LGSSSYSD	LB51_F05	211001	A01059	2
LGSVDBTV	LB9_F06	210505	A01059	2
LGZQSWRQ	LB63_F04	211001	A01059	1
LHAJNXMR	LB96_G06	220815	A01147	4
LHBDXGNZ	LB19_F08	210921	A01059	1
LHCZPAPV	LB51_D08	211001	A01059	2
LHEVEZUE	LB63_A07	211001	A01059	1
LHFCBXSL	LB15_D08	210430	A01059	1
LHMQOPLZ	LB33_F04	210921	A01059	4
LHRSEPWL	LB10_B04	210505	A01059	2
LHSDZVHL	LB81_A09	211001	A01059	2
LHSETPAI	LB115_D03	220915	A01147	1
LHTGRNNW	LB63_E02	211001	A01059	1
LIDRNEHZ	LB25_D08	210921	A01059	2
LIGIRTCX	LB17_D02	210921	A01059	1
LIIDHCSZ	LB15_F05	210430	A01059	1
LIKKMXSY	LB118_C03	220915	A01147	4
LIMZSXSX	LB118_E03	220915	A01147	4
LIORTSXB	LB126_A08	220915	A01147	2
LITMIHLP	LB39_F06	211013	A01059	2
LJBXWJKL	LB19_E05	210921	A01059	1
LJEEKUDN	LB101_E05	220815	A01147	3
LJIJHIGS	LB29_G07	210921	A01059	3
LJMEFJQD	LB77_H09	211001	A01059	3
LJNFVHUL	LB11_H02	210430	A01059	3
LJOSDCVB	LB27_C06	210921	A01059	3
LJWCIJAV	LB115_C10	220915	A01147	1
LKBVSBPA	LB80_B10	211013	A01059	3
LKOEGLGJ	LB31_G10	211001	A01059	3
LKPHXCVB	LB70_D04	211013	A01059	1
LKUTMDZG	LB15_F04	210505	A01059	1
LLQAIXVJ	LB9_C04	210505	A01059	2
LMJXVELW	LB70_B10	211013	A01059	1
LMSVUMBB	LB14_F02	210430	A01059	2
LNJUGDFO	LB10_H03	210430	A01059	4
LNVILBCQ	LB82_C01	211013	A01059	4
LNZJHNVT	LB2_F01	210430	A01059	3
LOEUQZVH	LB75_C05	210921	A01059	2
LPFWANWM	LB20_A02	210430	A01059	4
LPKKOSND	LB3_E01	210430	A01059	1
LPPOPADU	LB12_B06	210430	A01059	3
LPSPGOVC	LB128_E06	220915	A01147	3
LPYUYBPL	LB97_H07	220815	A01147	4
LQOPDLGR	LB81_E09	211001	A01059	2
LRLRDRLH	LB80_G06	211013	A01059	3
LRMGVYMV	LB8_D07	210505	A01059	1
LRQCIDEO	LB129_C01	220815	A01147	2
LSAHCUZU	LB130_G02	220915	A01147	2
LSIVOALE	LB82_E05	211013	A01059	4
LSJRGLVZ	LB63_B12	211001	A01059	1
LSLRYIJJ	LB118_G06	220915	A01147	4
LSOLLNGZ	LB75_C02	210921	A01059	2
LSPFCDMZ	LB70_F10	211013	A01059	1
LTESGJLB	LB87_E10	220815	A01147	3
LTLYEDRG	LB6_H03	210430	A01059	3
LTRFGRGH	LB19_G05	210921	A01059	1
LTXYYCRN	LB81_D10	211001	A01059	2
LTYXIOHQ	LB25_H07	210921	A01059	2
LUBQVKMU	LB45_H05	210921	A01059	3
LUCUNRVG	LB52_C02	211001	A01059	1
LUFYBRUG	LB73_E12	211013	A01059	2
LUIXJBWT	LB80_D12	211013	A01059	3
LUPOYYMQ	LB10_C03	210430	A01059	4
LUSLBPIR	LB9_D01	210430	A01059	4
LVOSHRQM	LB68_F10	211001	A01059	4
LVUUQAWB	LB52_B09	211001	A01059	1
LVUYLQDA	LB2_F02	210430	A01059	3
LWAJRKPF	LB121_A07	220915	A01147	2
LWCAYBGD	LB15_F06	210505	A01059	1
LWCDULCO	LB130_F02	220915	A01147	2
LWHNYBPY	LB121_G08	220915	A01147	2
LWHUKBHT	LB63_C01	211001	A01059	1
LWRXIAON	LB80_G02	211013	A01059	3
LWXPHZHM	LB81_H03	211001	A01059	2
LXBUVKGP	LB130_G11	220915	A01147	2
LXJFXLTQ	LB17_D04	210921	A01059	1
LXKNHNLC	LB60_F05	211013	A01059	1
LXLQYGUT	LB11_F01	210430	A01059	3
LXRNVFSK	LB128_C11	220915	A01147	3
LYBBNYJB	LB27_G09	210921	A01059	3
LYBZUNHR	LB25_F04	210921	A01059	2
LYDHVXNQ	LB15_H02	210505	A01059	1
LYEKTAOK	LB31_B07	211001	A01059	3
LYNJNIFA	LB22_H05	210921	A01059	2
LYNZRDPQ	LB22_F04	210921	A01059	2
LYWPINAB	LB132_D07	220915	A01147	4
LZEGIIBF	LB115_B09	220915	A01147	1
LZGKBPHG	LB13_C03	210430	A01059	2
LZHAKLCW	LB56_E08	210921	A01059	1
LZHNTPKI	LB63_D03	211109	A01059	1
LZMNOUQS	LB68_C04	211001	A01059	4
LZMYWSOA	LB84_E08	220815	A01147	1
LZUREBUN	LB63_H08	211001	A01059	1
MAGZDDCB	LB131_B08	220915	A01147	3
MAJHIQUN	LB12_D06	210430	A01059	3
MBDAMFTR	LB130_H02	220915	A01147	2
MBEOYSJP	LB81_E07	211001	A01059	2
MBFRBDWS	LB2_A01	210505	A01059	1
MBHIBJNB	LB13_F06	210430	A01059	2
MBNNOJBX	LB63_H07	220915	A01147	1
MCMPANSB	LB5_E09	210430	A01059	2
MDCLCSBM	LB47_D04	210921	A01059	4
MDDPDZZD	LB126_B04	220915	A01147	2
MDDSGIUA	LB99_F06	220815	A01147	3
MDENIXHH	LB10_F05	210505	A01059	2
MDJLFIIY	LB85_E08	220815	A01147	2
MDMAKQBU	LB96_C08	220815	A01147	4
MDNSJLFC	LB54_G09	211013	A01059	4
MDQNIFAC	LB128_D05	220915	A01147	3
MDSWFKIH	LB25_B04	210921	A01059	2
MEBDUBFK	LB60_D01	211013	A01059	1
MEIFXDPU	LB4_E03	210430	A01059	2
MEOTRQAM	LB82_B07	211001	A01059	3
MERFGMJF	LB15_C01	210505	A01059	1
MEVGPEMS	LB22_D04	210921	A01059	2
MEXMWECT	LB39_G04	211013	A01059	2
MFBMTKTC	LB126_E06	220915	A01147	2
MFUJMEVN	LB118_B08	220915	A01147	4
MFVENUDZ	LB19_E04	210921	A01059	1
MFYDTOPS	LB8_D08	210505	A01059	1
MGEMXPTO	LB52_B07	211001	A01059	1
MGGIHOAR	LB29_F06	210921	A01059	3
MGHPPDVF	LB111_B04	220915	A01147	4
MGLQIHEL	LB70_H08	211013	A01059	1
MGSOKZET	LB13_C01	210430	A01059	2
MHBPFNZE	LB2_G03	210430	A01059	3
MHCSQVVX	LB109_A04	220815	A01147	4
MHDQTMSR	LB44_C06	210921	A01059	3
MHLYXZUY	LB131_B04	220915	A01147	3
MHONDXNY	LB9_B03	210430	A01059	4
MIDLWZJT	LB132_F05	220915	A01147	4
MIXDGPYM	LB54_A04	211013	A01059	4
MJARSRXT	LB82_C05	211013	A01059	4
MJMSBAKK	LB115_F01	220915	A01147	1
MJOWTFCT	LB130_D08	220915	A01147	2
MJPMVTOQ	LB126_H09	220915	A01147	2
MJSPUBWM	LB77_E10	211001	A01059	3
MKDTVEXB	LB20_D10	210430	A01059	1
MKGSDKKM	LB80_C06	211013	A01059	3
MKMBGJGC	LB37_D04	211001	A01059	4
MKNPFHYR	LB131_D06	220915	A01147	3
MKPVAAYR	LB20_C05	210505	A01059	2
MKRGEUMK	LB24_E04	211109	A01059	1
MKSBNAJJ	LB31_E09	211001	A01059	3
MKTGQQIL	LB31_B03	211001	A01059	3
MLDCCLKI	LB4_B01	210430	A01059	2
MLNKRXKL	LB11_C05	210430	A01059	3
MLTXPOZE	LB128_F04	220915	A01147	3
MLWJZJTH	LB83_C04	211013	A01059	4
MMKQUKNJ	LB6_C01	210430	A01059	3
MMQAZUTD	LB20_A01	210505	A01059	2
MMQDZUZT	LB75_G08	210921	A01059	2
MMVTZLYO	LB27_G04	210921	A01059	3
MMVWPWEH	LB128_C08	220915	A01147	3
MNCAUWAQ	LB37_C04	211001	A01059	4
MNDLMUDY	LB97_H08	220815	A01147	4
MNPFAOZY	LB4_F05	210430	A01059	2
MNRIHIXW	LB50_F04	211001	A01059	2
MNURGLQA	LB9_H06	210505	A01059	2
MNXVJPOC	LB56_A04	210921	A01059	1
MOBTXTGL	LB118_A06	220915	A01147	4
MOJABCPI	LB44_E09	210921	A01059	3
MOSYVASP	LB75_D01	210921	A01059	2
MOUOISEA	LB52_C04	211001	A01059	1
MOVXFDLF	LB85_F09	220815	A01147	2
MOYWHRFY	LB50_D07	211001	A01059	2
MPCHVPIX	LB52_D03	211001	A01059	1
MPCSBCWM	LB82_B03	211013	A01059	4
MPERKUEW	LB42_D05	211109	A01059	2
MPKRFJDI	LB75_H05	210921	A01059	2
MPLRCZSN	LB50_G07	211001	A01059	2
MPMXEIEA	LB87_F03	220815	A01147	3
MPNBICQF	LB44_G04	210921	A01059	3
MPPGIKRW	LB44_D06	210921	A01059	3
MPUTCMWB	LB68_A01	211001	A01059	4
MPVGJOSM	LB101_E09	220815	A01147	3
MPYPQWWV	LB63_G07	220915	A01147	1
MQCBIZAU	LB15_B03	210505	A01059	1
MQCUTARR	LB128_B08	220915	A01147	3
MQLQYALQ	LB85_E07	220815	A01147	2
MQNGJMHL	LB104_H06	220915	A01147	1
MQQOFCGZ	LB81_F07	211001	A01059	2
MQQYPAVX	LB102_B08	220915	A01147	1
MQWGAQNS	LB84_H05	220815	A01147	1
MRAFIZSR	LB29_A07	210921	A01059	3
MRBTXTTY	LB52_A05	211001	A01059	1
MRIYWNEN	LB77_D06	211001	A01059	3
MRNMSGVB	LB75_A03	210921	A01059	2
MRNPGORF	LB85_E05	220815	A01147	2
MRRSVPHO	LB10_F02	210430	A01059	4
MRWGYWWO	LB104_G08	220915	A01147	1
MSAYVPXB	LB6_H09	210430	A01059	3
MSOASQVS	LB12_D03	210430	A01059	3
MSUZULVR	LB121_H07	220915	A01147	2
MSWPYTVG	LB52_H09	211001	A01059	1
MSXNKIVI	LB20_D07	210430	A01059	1
MSXPMIVC	LB8_C10	210430	A01059	4
MTQXEGVO	LB83_H02	211013	A01059	4
MTUXKTYH	LB45_F07	210921	A01059	3
MTXICOYN	LB19_A09	210921	A01059	1
MTZRKLVG	LB97_B04	220815	A01147	4
MUDKFLLE	LB75_E12	210921	A01059	2
MUFOXGHH	LB115_E07	220915	A01147	1
MUKUYZKS	LB42_A04	211013	A01059	2
MULPNAYE	LB4_D06	210430	A01059	2
MUWLROBU	LB115_E01	220915	A01147	1
MUZSIUSI	LB83_G01	211013	A01059	4
MVINPCFP	LB99_B05	220815	A01147	3
MVMRVYLA	LB82_F05	211013	A01059	4
MVNKRMWV	LB27_A08	210921	A01059	3
MVPVPAJQ	LB68_C09	211001	A01059	4
MVSIRBTV	LB75_C10	210921	A01059	2
MWIYBEKI	LB85_D06	220815	A01147	2
MWSLRJHU	LB129_C09	220815	A01147	2
MXEBFFZU	LB9_G03	210505	A01059	2
MXHBNFMM	LB68_D10	211001	A01059	4
MXJDFCRN	LB47_B04	210921	A01059	4
MXKDAYFR	LB39_A05	211013	A01059	2
MXKUZFDJ	LB101_F06	220815	A01147	3
MXNMWAFJ	LB129_D08	220815	A01147	2
MXSHSYTF	LB10_B03	210505	A01059	2
MXSQZTTG	LB128_A02	220915	A01147	3
MXZDKNMQ	LB6_E07	210430	A01059	3
MXZWDXVH	LB8_C11	210430	A01059	4
MYKIXXPA	LB63_A10	211001	A01059	1
MYWULHKA	LB19_C08	210921	A01059	1
MZGQMQIU	LB80_D05	211013	A01059	3
MZKAQOGN	LB9_A06	210430	A01059	4
MZKFSNIA	LB109_D07	220815	A01147	4
MZLDFBMS	LB128_C03	220915	A01147	3
MZSQTVEW	LB27_E06	210921	A01059	3
MZTNCPMU	LB24_E09	211013	A01059	4
NAAXGFAD	LB73_G10	211013	A01059	2
NAESGEOC	LB118_F08	220915	A01147	4
NAJLHIEY	LB15_A05	210430	A01059	1
NAJSNKEQ	LB33_G09	211109	A01059	2
NAUXZXWP	LB87_F07	220815	A01147	3
NBDJACZL	LB83_F02	211013	A01059	4
NBFZQYTH	LB68_E08	211001	A01059	4
NBGMVLEX	LB115_G08	220915	A01147	1
NBJBIOMC	LB85_A02	220815	A01147	2
NBOPVCMU	LB3_E05	210430	A01059	1
NBTPWLUQ	LB131_B10	220915	A01147	3
NBUUCCBH	LB31_G06	211109	A01059	2
NBWHZBNK	LB20_D03	210430	A01059	3
NBXPZTDI	LB75_C04	210921	A01059	2
NCNNSVCD	LB97_E07	220815	A01147	4
NCYWUFLA	LB14_G05	210430	A01059	2
NCZRDRGY	LB5_B08	210430	A01059	2
NDEZQDSA	LB51_H09	211001	A01059	2
NDFTWYQW	LB15_F09	210505	A01059	1
NDHISYYG	LB63_G02	211001	A01059	1
NDKSKNQK	LB63_C03	211001	A01059	1
NDTQNREJ	LB80_G11	211013	A01059	3
NDWCBXKS	LB56_D09	210921	A01059	1
NDYWMGEV	LB52_D06	211001	A01059	1
NEOABWZF	LB80_E08	211013	A01059	3
NFCMNXBD	LB122_F09	220815	A01147	1
NFFCLTHP	LB75_D02	210921	A01059	2
NFFIGQEQ	LB102_C05	220915	A01147	1
NFFZEBJG	LB33_D05	210921	A01059	4
NFGBYZPQ	LB99_F09	220815	A01147	3
NFNCJEFY	LB31_A05	211001	A01059	3
NFOZBPOW	LB108_D09	220815	A01147	4
NGNBZUYU	LB96_H09	220815	A01147	4
NGXIYANN	LB132_D08	220915	A01147	4
NHCYTTPC	LB80_F05	211013	A01059	3
NHEPHUHH	LB60_E04	211013	A01059	1
NIENCTDL	LB96_D04	220815	A01147	4
NIUUOQVE	LB20_E09	210430	A01059	1
NIXDFXAJ	LB115_D10	220915	A01147	1
NJOHPTEC	LB6_C04	210430	A01059	3
NJPQUAGB	LB60_F04	211013	A01059	1
NJTESKKO	LB5_G11	210430	A01059	2
NJYUPUYZ	LB115_E05	220915	A01147	1
NKATAFSL	LB9_D03	210505	A01059	2
NKGLUKSQ	LB8_A07	210430	A01059	4
NKMLKLIG	LB128_G12	220915	A01147	3
NKUFOPJF	LB51_G09	211001	A01059	2
NLHIDAOD	LB31_C07	211109	A01059	1
NLLJUQEY	LB56_A09	210921	A01059	1
NLMDOYWX	LB14_A02	210430	A01059	2
NLNTEDKM	LB29_G05	210921	A01059	3
NLPTRIXI	LB25_C04	210921	A01059	2
NMGKLDVU	LB80_E06	211013	A01059	3
NMNBUAJI	LB104_F09	220915	A01147	1
NMQXFZVS	LB128_D01	220915	A01147	3
NMZOQBYT	LB20_C01	210505	A01059	2
NNCZOLNA	LB6_E05	210430	A01059	3
NNHCUWZS	LB5_E12	210430	A01059	2
NNHEZEBR	LB6_C09	210430	A01059	3
NNLQBYUP	LB85_D09	220815	A01147	2
NNPAGOAV	LB129_F03	220815	A01147	2
NNPHPIKD	LB92_F07	220815	A01147	1
NNYTKENF	LB82_E02	211013	A01059	4
NOAQNNVY	LB109_C09	220815	A01147	4
NOGWEKGC	LB99_H09	220815	A01147	3
NOLGXFPL	LB73_A07	211013	A01059	2
NOMXQOJX	LB5_F09	210430	A01059	2
NONTRHJP	LB131_A08	220915	A01147	3
NOSBULQU	LB126_C07	220915	A01147	2
NOWSNZOF	LB82_A05	211013	A01059	4
NOYLIKWF	LB22_G05	210921	A01059	2
NPIOAAXA	LB75_G03	210921	A01059	2
NPIXMLUD	LB20_C01	210430	A01059	4
NPOWVUAL	LB3_H05	210430	A01059	1
NPSMJZJB	LB10_F06	210505	A01059	2
NPUTJTFM	LB15_B04	210430	A01059	1
NPWSAXFJ	LB109_E04	220815	A01147	4
NPWWUIIE	LB13_H02	210430	A01059	2
NPXECGVK	LB63_G12	220915	A01147	1
NPZXVANC	LB97_D08	220815	A01147	4
NQOOZANJ	LB51_B07	211001	A01059	2
NQQLUYYB	LB37_D09	211109	A01059	2
NQZPJRON	LB122_B02	220815	A01147	1
NRGVELCC	LB9_A06	210505	A01059	2
NROMNHJX	LB129_H04	220815	A01147	2
NSKANNAD	LB68_B04	211001	A01059	4
NSKMSAIH	LB128_H06	220915	A01147	3
NSSRKMIE	LB70_G04	211013	A01059	1
NSZBBVNX	LB63_C09	211001	A01059	1
NTSIDKZA	LB33_C05	210921	A01059	4
NTWWIMJB	LB9_C05	210505	A01059	2
NUCHFXQZ	LB42_G06	211013	A01059	2
NUISACDM	LB15_A10	210430	A01059	1
NUJFZSHM	LB63_B11	211109	A01059	1
NUOZNWKD	LB60_H07	211013	A01059	1
NUSNEVED	LB68_C10	211001	A01059	4
NVDROVGY	LB128_E03	220915	A01147	3
NVVNMPWC	LB126_C06	220915	A01147	2
NWQBWVKT	LB20_B10	210430	A01059	1
NWTDWUIF	LB115_G09	220915	A01147	1
NWTNYRRL	LB85_F05	220815	A01147	2
NWZEWFRJ	LB68_G12	211001	A01059	4
NXGZSBGB	LB73_B10	211013	A01059	2
NXHLVSEN	LB3_A02	210430	A01059	1
NXMZBJRP	LB73_A02	211013	A01059	2
NXTVFSRX	LB13_C05	210430	A01059	2
NXZNDLKA	LB10_A02	210430	A01059	4
NYBIEPJV	LB8_B07	210505	A01059	1
NYDCGVBB	LB9_H01	210430	A01059	4
NYESEPUH	LB126_H05	220915	A01147	2
NYISEVTB	LB111_D08	220915	A01147	4
NYQWEBJL	LB60_H02	211013	A01059	1
NYXSUBZV	LB6_D10	210430	A01059	3
