one.minus.specificity,sensitivity,fold
0.91191191,0.82465000,mean
0.91291291,0.82465000,mean
0.91391391,0.82465000,mean
0.91491491,0.82465000,mean
0.91591592,0.83388077,mean
0.91691692,0.83388077,mean
0.91791792,0.83388077,mean
0.91891892,0.83388077,mean
0.91991992,0.83388077,mean
0.92092092,0.83388077,mean
0.92192192,0.83388077,mean
0.92292292,0.83388077,mean
0.92392392,0.83388077,mean
0.92492492,0.83388077,mean
0.92592593,0.83388077,mean
0.92692693,0.83388077,mean
0.92792793,0.83388077,mean
0.92892893,0.83388077,mean
0.92992993,0.83388077,mean
0.93093093,0.83388077,mean
0.93193193,0.83388077,mean
0.93293293,0.83388077,mean
0.93393393,0.83388077,mean
0.93493493,0.83388077,mean
0.93593594,0.84893453,mean
0.93693694,0.84893453,mean
0.93793794,0.84893453,mean
0.93893894,0.84893453,mean
0.93993994,0.84893453,mean
0.94094094,0.84893453,mean
0.94194194,0.84893453,mean
0.94294294,0.84893453,mean
0.94394394,0.84893453,mean
0.94494494,0.84893453,mean
0.94594595,0.84893453,mean
0.94694695,0.84893453,mean
0.94794795,0.84893453,mean
0.94894895,0.84893453,mean
0.94994995,0.84893453,mean
0.95095095,0.84893453,mean
0.95195195,0.84893453,mean
0.95295295,0.87201145,mean
0.95395395,0.87201145,mean
0.95495495,0.87201145,mean
0.95595596,0.87201145,mean
0.95695696,0.87201145,mean
0.95795796,0.87201145,mean
0.95895896,0.87201145,mean
0.95995996,0.87201145,mean
0.96096096,0.87201145,mean
0.96196196,0.87201145,mean
0.96296296,0.87201145,mean
0.96396396,0.87201145,mean
0.96496496,0.87201145,mean
0.96596597,0.87201145,mean
0.96696697,0.87201145,mean
0.96796797,0.91932328,mean
0.96896897,0.91932328,mean
0.96996997,0.91932328,mean
0.97097097,0.91932328,mean
0.97197197,0.91932328,mean
0.97297297,0.91932328,mean
0.97397397,0.91932328,mean
0.97497497,0.91932328,mean
0.97597598,0.91932328,mean
0.97697698,0.91932328,mean
0.97797798,0.91932328,mean
0.97897898,0.91932328,mean
0.97997998,0.91932328,mean
0.98098098,0.91932328,mean
0.98198198,0.91932328,mean
0.98298298,0.91932328,mean
0.98398398,0.92547713,mean
0.98498498,0.92547713,mean
0.98598599,0.92547713,mean
0.98698699,0.92547713,mean
0.98798799,0.92547713,mean
0.98898899,0.92547713,mean
0.98998999,0.92547713,mean
0.99099099,0.92547713,mean
0.99199199,0.92547713,mean
0.99299299,0.92547713,mean
0.99399399,0.92547713,mean
0.99499499,0.92547713,mean
0.99599600,0.92547713,mean
0.99699700,0.92547713,mean
0.99799800,0.92547713,mean
0.99899900,0.92547713,mean
1.00000000,1.00000000,mean
0.00000000,0.00000000,mean
0.00100100,0.54252069,mean
0.00200200,0.54252069,mean
0.00300300,0.54252069,mean
0.00400400,0.54252069,mean
0.00500501,0.54252069,mean
0.00600601,0.54252069,mean
0.00700701,0.54252069,mean
0.00800801,0.54252069,mean
0.00900901,0.54252069,mean
0.01001001,0.54252069,mean
0.01101101,0.54252069,mean
0.01201201,0.54252069,mean
0.01301301,0.54252069,mean
0.01401401,0.54252069,mean
0.01501502,0.54252069,mean
0.01601602,0.54252069,mean
0.01701702,0.54252069,mean
0.01801802,0.54252069,mean
0.01901902,0.54252069,mean
0.02002002,0.54252069,mean
0.02102102,0.54252069,mean
0.02202202,0.54252069,mean
0.02302302,0.54252069,mean
0.02402402,0.54252069,mean
0.02502503,0.61502069,mean
0.02602603,0.61502069,mean
0.02702703,0.61502069,mean
0.02802803,0.61502069,mean
0.02902903,0.61502069,mean
0.03003003,0.61502069,mean
0.03103103,0.61502069,mean
0.03203203,0.61502069,mean
0.03303303,0.61502069,mean
0.03403403,0.61502069,mean
0.03503504,0.61502069,mean
0.03603604,0.61502069,mean
0.03703704,0.61502069,mean
0.03803804,0.61502069,mean
0.03903904,0.62359212,mean
0.04004004,0.62359212,mean
0.04104104,0.62359212,mean
0.04204204,0.62359212,mean
0.04304304,0.62359212,mean
0.04404404,0.62359212,mean
0.04504505,0.62359212,mean
0.04604605,0.62359212,mean
0.04704705,0.62359212,mean
0.04804805,0.64759212,mean
0.04904905,0.65259212,mean
0.05005005,0.65259212,mean
0.05105105,0.65259212,mean
0.05205205,0.65259212,mean
0.05305305,0.65259212,mean
0.05405405,0.65259212,mean
0.05505506,0.65259212,mean
0.05605606,0.65259212,mean
0.05705706,0.65259212,mean
0.05805806,0.65259212,mean
0.05905906,0.65259212,mean
0.06006006,0.65259212,mean
0.06106106,0.65259212,mean
0.06206206,0.65259212,mean
0.06306306,0.65259212,mean
0.06406406,0.65259212,mean
0.06506507,0.65259212,mean
0.06606607,0.65259212,mean
0.06706707,0.65259212,mean
0.06806807,0.65259212,mean
0.06906907,0.65259212,mean
0.07007007,0.65259212,mean
0.07107107,0.65259212,mean
0.07207207,0.65259212,mean
0.07307307,0.65259212,mean
0.07407407,0.66509212,mean
0.07507508,0.66509212,mean
0.07607608,0.66509212,mean
0.07707708,0.71366355,mean
0.07807808,0.71366355,mean
0.07907908,0.71366355,mean
0.08008008,0.71366355,mean
0.08108108,0.71366355,mean
0.08208208,0.71366355,mean
0.08308308,0.71366355,mean
0.08408408,0.71366355,mean
0.08508509,0.71366355,mean
0.08608609,0.71366355,mean
0.08708709,0.71366355,mean
0.08808809,0.71366355,mean
0.08908909,0.71366355,mean
0.09009009,0.71366355,mean
0.09109109,0.71366355,mean
0.09209209,0.71366355,mean
0.09309309,0.71366355,mean
0.09409409,0.71366355,mean
0.09509510,0.71366355,mean
0.09609610,0.71633022,mean
0.09709710,0.71633022,mean
0.09809810,0.72883022,mean
0.09909910,0.72883022,mean
0.10010010,0.75873676,mean
0.10110110,0.75873676,mean
0.10210210,0.75873676,mean
0.10310310,0.75873676,mean
0.10410410,0.75873676,mean
0.10510511,0.75873676,mean
0.10610611,0.75873676,mean
0.10710711,0.75873676,mean
0.10810811,0.75873676,mean
0.10910911,0.75873676,mean
0.11011011,0.75873676,mean
0.11111111,0.75873676,mean
0.11211211,0.75873676,mean
0.11311311,0.75873676,mean
0.11411411,0.75873676,mean
0.11511512,0.75873676,mean
0.11611612,0.77302247,mean
0.11711712,0.77302247,mean
0.11811812,0.77302247,mean
0.11911912,0.77302247,mean
0.12012012,0.77302247,mean
0.12112112,0.77302247,mean
0.12212212,0.79302247,mean
0.12312312,0.79302247,mean
0.12412412,0.79302247,mean
0.12512513,0.83302247,mean
0.12612613,0.83302247,mean
0.12712713,0.83302247,mean
0.12812813,0.83302247,mean
0.12912913,0.83302247,mean
0.13013013,0.83302247,mean
0.13113113,0.83302247,mean
0.13213213,0.83302247,mean
0.13313313,0.83302247,mean
0.13413413,0.83302247,mean
0.13513514,0.83302247,mean
0.13613614,0.83302247,mean
0.13713714,0.83302247,mean
0.13813814,0.83302247,mean
0.13913914,0.83302247,mean
0.14014014,0.83302247,mean
0.14114114,0.83302247,mean
0.14214214,0.83302247,mean
0.14314314,0.83568914,mean
0.14414414,0.83568914,mean
0.14514515,0.83568914,mean
0.14614615,0.83568914,mean
0.14714715,0.84068914,mean
0.14814815,0.84068914,mean
0.14914915,0.84068914,mean
0.15015015,0.84068914,mean
0.15115115,0.84068914,mean
0.15215215,0.84068914,mean
0.15315315,0.84068914,mean
0.15415415,0.84926057,mean
0.15515516,0.84926057,mean
0.15615616,0.84926057,mean
0.15715716,0.84926057,mean
0.15815816,0.84926057,mean
0.15915916,0.84926057,mean
0.16016016,0.84926057,mean
0.16116116,0.84926057,mean
0.16216216,0.84926057,mean
0.16316316,0.84926057,mean
0.16416416,0.84926057,mean
0.16516517,0.84926057,mean
0.16616617,0.84926057,mean
0.16716717,0.84926057,mean
0.16816817,0.84926057,mean
0.16916917,0.84926057,mean
0.17017017,0.84926057,mean
0.17117117,0.85426057,mean
0.17217217,0.85426057,mean
0.17317317,0.85426057,mean
0.17417417,0.85426057,mean
0.17517518,0.85426057,mean
0.17617618,0.85426057,mean
0.17717718,0.85426057,mean
0.17817818,0.85426057,mean
0.17917918,0.85426057,mean
0.18018018,0.85426057,mean
0.18118118,0.85426057,mean
0.18218218,0.85426057,mean
0.18318318,0.85426057,mean
0.18418418,0.85426057,mean
0.18518519,0.85426057,mean
0.18618619,0.85426057,mean
0.18718719,0.85426057,mean
0.18818819,0.85426057,mean
0.18918919,0.85426057,mean
0.19019019,0.85426057,mean
0.19119119,0.85959390,mean
0.19219219,0.85959390,mean
0.19319319,0.86245105,mean
0.19419419,0.86245105,mean
0.19519520,0.86495105,mean
0.19619620,0.86495105,mean
0.19719720,0.86495105,mean
0.19819820,0.86495105,mean
0.19919920,0.86495105,mean
0.20020020,0.86868936,mean
0.20120120,0.86868936,mean
0.20220220,0.86868936,mean
0.20320320,0.86868936,mean
0.20420420,0.86868936,mean
0.20520521,0.86868936,mean
0.20620621,0.86868936,mean
0.20720721,0.86868936,mean
0.20820821,0.86868936,mean
0.20920921,0.86868936,mean
0.21021021,0.86868936,mean
0.21121121,0.86868936,mean
0.21221221,0.86868936,mean
0.21321321,0.86868936,mean
0.21421421,0.86868936,mean
0.21521522,0.86868936,mean
0.21621622,0.86868936,mean
0.21721722,0.86868936,mean
0.21821822,0.86868936,mean
0.21921922,0.86868936,mean
0.22022022,0.86868936,mean
0.22122122,0.86868936,mean
0.22222222,0.86868936,mean
0.22322322,0.86868936,mean
0.22422422,0.86868936,mean
0.22522523,0.86868936,mean
0.22622623,0.86868936,mean
0.22722723,0.86868936,mean
0.22822823,0.86868936,mean
0.22922923,0.86868936,mean
0.23023023,0.86868936,mean
0.23123123,0.87154651,mean
0.23223223,0.87154651,mean
0.23323323,0.87154651,mean
0.23423423,0.87154651,mean
0.23523524,0.87154651,mean
0.23623624,0.87154651,mean
0.23723724,0.87154651,mean
0.23823824,0.87154651,mean
0.23923924,0.87154651,mean
0.24024024,0.87154651,mean
0.24124124,0.87154651,mean
0.24224224,0.87154651,mean
0.24324324,0.87154651,mean
0.24424424,0.88904651,mean
0.24524525,0.88904651,mean
0.24624625,0.88904651,mean
0.24724725,0.88904651,mean
0.24824825,0.88904651,mean
0.24924925,0.88904651,mean
0.25025025,0.89171317,mean
0.25125125,0.89171317,mean
0.25225225,0.89171317,mean
0.25325325,0.89171317,mean
0.25425425,0.89171317,mean
0.25525526,0.89171317,mean
0.25625626,0.89171317,mean
0.25725726,0.89171317,mean
0.25825826,0.89171317,mean
0.25925926,0.89171317,mean
0.26026026,0.89171317,mean
0.26126126,0.89171317,mean
0.26226226,0.89171317,mean
0.26326326,0.89171317,mean
0.26426426,0.89171317,mean
0.26526527,0.89171317,mean
0.26626627,0.89171317,mean
0.26726727,0.89171317,mean
0.26826827,0.89171317,mean
0.26926927,0.90278460,mean
0.27027027,0.90278460,mean
0.27127127,0.90278460,mean
0.27227227,0.90278460,mean
0.27327327,0.90278460,mean
0.27427427,0.90278460,mean
0.27527528,0.90278460,mean
0.27627628,0.90278460,mean
0.27727728,0.90278460,mean
0.27827828,0.90278460,mean
0.27927928,0.90278460,mean
0.28028028,0.90278460,mean
0.28128128,0.90278460,mean
0.28228228,0.90278460,mean
0.28328328,0.90278460,mean
0.28428428,0.90278460,mean
0.28528529,0.90278460,mean
0.28628629,0.90545127,mean
0.28728729,0.90545127,mean
0.28828829,0.90545127,mean
0.28928929,0.90545127,mean
0.29029029,0.90545127,mean
0.29129129,0.90545127,mean
0.29229229,0.90545127,mean
0.29329329,0.91295127,mean
0.29429429,0.91295127,mean
0.29529530,0.91295127,mean
0.29629630,0.91295127,mean
0.29729730,0.91295127,mean
0.29829830,0.91295127,mean
0.29929930,0.91295127,mean
0.30030030,0.91855874,mean
0.30130130,0.91855874,mean
0.30230230,0.91855874,mean
0.30330330,0.91855874,mean
0.30430430,0.91855874,mean
0.30530531,0.91855874,mean
0.30630631,0.91855874,mean
0.30730731,0.91855874,mean
0.30830831,0.92998732,mean
0.30930931,0.92998732,mean
0.31031031,0.92998732,mean
0.31131131,0.92998732,mean
0.31231231,0.92998732,mean
0.31331331,0.92998732,mean
0.31431431,0.92998732,mean
0.31531532,0.92998732,mean
0.31631632,0.92998732,mean
0.31731732,0.93498732,mean
0.31831832,0.93498732,mean
0.31931932,0.93498732,mean
0.32032032,0.93498732,mean
0.32132132,0.93498732,mean
0.32232232,0.93498732,mean
0.32332332,0.93498732,mean
0.32432432,0.93498732,mean
0.32532533,0.93498732,mean
0.32632633,0.93498732,mean
0.32732733,0.93498732,mean
0.32832833,0.93498732,mean
0.32932933,0.93498732,mean
0.33033033,0.93498732,mean
0.33133133,0.93498732,mean
0.33233233,0.93498732,mean
0.33333333,0.93498732,mean
0.33433433,0.93498732,mean
0.33533534,0.93498732,mean
0.33633634,0.93498732,mean
0.33733734,0.93498732,mean
0.33833834,0.93498732,mean
0.33933934,0.93498732,mean
0.34034034,0.93498732,mean
0.34134134,0.93498732,mean
0.34234234,0.93748732,mean
0.34334334,0.93748732,mean
0.34434434,0.93748732,mean
0.34534535,0.93748732,mean
0.34634635,0.93748732,mean
0.34734735,0.93748732,mean
0.34834835,0.93748732,mean
0.34934935,0.93748732,mean
0.35035035,0.93748732,mean
0.35135135,0.93748732,mean
0.35235235,0.93748732,mean
0.35335335,0.93748732,mean
0.35435435,0.93748732,mean
0.35535536,0.93748732,mean
0.35635636,0.93748732,mean
0.35735736,0.93748732,mean
0.35835836,0.93748732,mean
0.35935936,0.93748732,mean
0.36036036,0.93748732,mean
0.36136136,0.93748732,mean
0.36236236,0.93748732,mean
0.36336336,0.93748732,mean
0.36436436,0.93748732,mean
0.36536537,0.93748732,mean
0.36636637,0.93748732,mean
0.36736737,0.93748732,mean
0.36836837,0.93748732,mean
0.36936937,0.93748732,mean
0.37037037,0.93748732,mean
0.37137137,0.93748732,mean
0.37237237,0.93748732,mean
0.37337337,0.93748732,mean
0.37437437,0.93748732,mean
0.37537538,0.93748732,mean
0.37637638,0.93748732,mean
0.37737738,0.93748732,mean
0.37837838,0.93748732,mean
0.37937938,0.93748732,mean
0.38038038,0.93748732,mean
0.38138138,0.93748732,mean
0.38238238,0.93748732,mean
0.38338338,0.93748732,mean
0.38438438,0.93748732,mean
0.38538539,0.93748732,mean
0.38638639,0.93748732,mean
0.38738739,0.93748732,mean
0.38838839,0.93748732,mean
0.38938939,0.93748732,mean
0.39039039,0.93748732,mean
0.39139139,0.93748732,mean
0.39239239,0.93748732,mean
0.39339339,0.93748732,mean
0.39439439,0.93748732,mean
0.39539540,0.93748732,mean
0.39639640,0.93748732,mean
0.39739740,0.93748732,mean
0.39839840,0.93748732,mean
0.39939940,0.93748732,mean
0.40040040,0.93748732,mean
0.40140140,0.93748732,mean
0.40240240,0.93748732,mean
0.40340340,0.93748732,mean
0.40440440,0.93748732,mean
0.40540541,0.93748732,mean
0.40640641,0.93748732,mean
0.40740741,0.93748732,mean
0.40840841,0.93748732,mean
0.40940941,0.93748732,mean
0.41041041,0.93748732,mean
0.41141141,0.93748732,mean
0.41241241,0.93748732,mean
0.41341341,0.93748732,mean
0.41441441,0.93748732,mean
0.41541542,0.94998732,mean
0.41641642,0.94998732,mean
0.41741742,0.94998732,mean
0.41841842,0.94998732,mean
0.41941942,0.94998732,mean
0.42042042,0.94998732,mean
0.42142142,0.94998732,mean
0.42242242,0.94998732,mean
0.42342342,0.94998732,mean
0.42442442,0.94998732,mean
0.42542543,0.94998732,mean
0.42642643,0.94998732,mean
0.42742743,0.94998732,mean
0.42842843,0.94998732,mean
0.42942943,0.95265398,mean
0.43043043,0.95265398,mean
0.43143143,0.95265398,mean
0.43243243,0.95265398,mean
0.43343343,0.95265398,mean
0.43443443,0.95265398,mean
0.43543544,0.95265398,mean
0.43643644,0.95265398,mean
0.43743744,0.95265398,mean
0.43843844,0.95265398,mean
0.43943944,0.95515398,mean
0.44044044,0.95515398,mean
0.44144144,0.95515398,mean
0.44244244,0.95515398,mean
0.44344344,0.95515398,mean
0.44444444,0.95515398,mean
0.44544545,0.95515398,mean
0.44644645,0.95515398,mean
0.44744745,0.95515398,mean
0.44844845,0.95515398,mean
0.44944945,0.95515398,mean
0.45045045,0.95515398,mean
0.45145145,0.95515398,mean
0.45245245,0.95515398,mean
0.45345345,0.95515398,mean
0.45445445,0.95515398,mean
0.45545546,0.95515398,mean
0.45645646,0.95515398,mean
0.45745746,0.95515398,mean
0.45845846,0.95515398,mean
0.45945946,0.95515398,mean
0.46046046,0.95515398,mean
0.46146146,0.95515398,mean
0.46246246,0.95515398,mean
0.46346346,0.96015398,mean
0.46446446,0.96015398,mean
0.46546547,0.96015398,mean
0.46646647,0.96015398,mean
0.46746747,0.96015398,mean
0.46846847,0.96015398,mean
0.46946947,0.96015398,mean
0.47047047,0.96015398,mean
0.47147147,0.96015398,mean
0.47247247,0.96015398,mean
0.47347347,0.96015398,mean
0.47447447,0.96015398,mean
0.47547548,0.96015398,mean
0.47647648,0.96015398,mean
0.47747748,0.96015398,mean
0.47847848,0.96015398,mean
0.47947948,0.96015398,mean
0.48048048,0.96015398,mean
0.48148148,0.96015398,mean
0.48248248,0.96015398,mean
0.48348348,0.96015398,mean
0.48448448,0.96015398,mean
0.48548549,0.96015398,mean
0.48648649,0.96015398,mean
0.48748749,0.96015398,mean
0.48848849,0.96015398,mean
0.48948949,0.96015398,mean
0.49049049,0.96015398,mean
0.49149149,0.96015398,mean
0.49249249,0.96015398,mean
0.49349349,0.96015398,mean
0.49449449,0.96015398,mean
0.49549550,0.96015398,mean
0.49649650,0.96015398,mean
0.49749750,0.96015398,mean
0.49849850,0.96015398,mean
0.49949950,0.96015398,mean
0.50050050,0.96576146,mean
0.50150150,0.96576146,mean
0.50250250,0.96576146,mean
0.50350350,0.96576146,mean
0.50450450,0.96576146,mean
0.50550551,0.96576146,mean
0.50650651,0.96576146,mean
0.50750751,0.96576146,mean
0.50850851,0.96576146,mean
0.50950951,0.96576146,mean
0.51051051,0.96576146,mean
0.51151151,0.96576146,mean
0.51251251,0.96576146,mean
0.51351351,0.96576146,mean
0.51451451,0.96576146,mean
0.51551552,0.96576146,mean
0.51651652,0.96576146,mean
0.51751752,0.96576146,mean
0.51851852,0.96576146,mean
0.51951952,0.96576146,mean
0.52052052,0.96576146,mean
0.52152152,0.96576146,mean
0.52252252,0.96576146,mean
0.52352352,0.96576146,mean
0.52452452,0.96576146,mean
0.52552553,0.96576146,mean
0.52652653,0.96576146,mean
0.52752753,0.96576146,mean
0.52852853,0.96576146,mean
0.52952953,0.96576146,mean
0.53053053,0.96576146,mean
0.53153153,0.96576146,mean
0.53253253,0.96576146,mean
0.53353353,0.96576146,mean
0.53453453,0.96576146,mean
0.53553554,0.96576146,mean
0.53653654,0.96576146,mean
0.53753754,0.97076146,mean
0.53853854,0.97076146,mean
0.53953954,0.97076146,mean
0.54054054,0.97076146,mean
0.54154154,0.97076146,mean
0.54254254,0.97076146,mean
0.54354354,0.97076146,mean
0.54454454,0.97076146,mean
0.54554555,0.97076146,mean
0.54654655,0.97076146,mean
0.54754755,0.97076146,mean
0.54854855,0.97076146,mean
0.54954955,0.97076146,mean
0.55055055,0.97076146,mean
0.55155155,0.97076146,mean
0.55255255,0.97076146,mean
0.55355355,0.97076146,mean
0.55455455,0.97076146,mean
0.55555556,0.97076146,mean
0.55655656,0.97076146,mean
0.55755756,0.97076146,mean
0.55855856,0.97076146,mean
0.55955956,0.97076146,mean
0.56056056,0.97076146,mean
0.56156156,0.97076146,mean
0.56256256,0.97076146,mean
0.56356356,0.97076146,mean
0.56456456,0.97076146,mean
0.56556557,0.97076146,mean
0.56656657,0.97076146,mean
0.56756757,0.97076146,mean
0.56856857,0.97076146,mean
0.56956957,0.97076146,mean
0.57057057,0.97076146,mean
0.57157157,0.97076146,mean
0.57257257,0.97076146,mean
0.57357357,0.97076146,mean
0.57457457,0.97076146,mean
0.57557558,0.97076146,mean
0.57657658,0.97076146,mean
0.57757758,0.97076146,mean
0.57857858,0.97076146,mean
0.57957958,0.97076146,mean
0.58058058,0.97076146,mean
0.58158158,0.97076146,mean
0.58258258,0.97076146,mean
0.58358358,0.97076146,mean
0.58458458,0.97076146,mean
0.58558559,0.97076146,mean
0.58658659,0.97076146,mean
0.58758759,0.97076146,mean
0.58858859,0.97076146,mean
0.58958959,0.97076146,mean
0.59059059,0.97076146,mean
0.59159159,0.97076146,mean
0.59259259,0.97076146,mean
0.59359359,0.97076146,mean
0.59459459,0.97076146,mean
0.59559560,0.97076146,mean
0.59659660,0.97076146,mean
0.59759760,0.97076146,mean
0.59859860,0.97076146,mean
0.59959960,0.97076146,mean
0.60060060,0.97263062,mean
0.60160160,0.97263062,mean
0.60260260,0.97263062,mean
0.60360360,0.97263062,mean
0.60460460,0.97263062,mean
0.60560561,0.97263062,mean
0.60660661,0.97263062,mean
0.60760761,0.97263062,mean
0.60860861,0.97263062,mean
0.60960961,0.97263062,mean
0.61061061,0.97263062,mean
0.61161161,0.97263062,mean
0.61261261,0.97263062,mean
0.61361361,0.97263062,mean
0.61461461,0.97263062,mean
0.61561562,0.97263062,mean
0.61661662,0.97263062,mean
0.61761762,0.97263062,mean
0.61861862,0.97263062,mean
0.61961962,0.97263062,mean
0.62062062,0.97263062,mean
0.62162162,0.97263062,mean
0.62262262,0.97263062,mean
0.62362362,0.97263062,mean
0.62462462,0.97263062,mean
0.62562563,0.97529729,mean
0.62662663,0.97529729,mean
0.62762763,0.97529729,mean
0.62862863,0.97529729,mean
0.62962963,0.97529729,mean
0.63063063,0.97529729,mean
0.63163163,0.97529729,mean
0.63263263,0.97529729,mean
0.63363363,0.97529729,mean
0.63463463,0.97529729,mean
0.63563564,0.97529729,mean
0.63663664,0.97529729,mean
0.63763764,0.97529729,mean
0.63863864,0.97529729,mean
0.63963964,0.97529729,mean
0.64064064,0.97529729,mean
0.64164164,0.97529729,mean
0.64264264,0.97529729,mean
0.64364364,0.97529729,mean
0.64464464,0.97529729,mean
0.64564565,0.97529729,mean
0.64664665,0.97529729,mean
0.64764765,0.97529729,mean
0.64864865,0.97529729,mean
0.64964965,0.97529729,mean
0.65065065,0.97529729,mean
0.65165165,0.97529729,mean
0.65265265,0.97529729,mean
0.65365365,0.97529729,mean
0.65465465,0.97529729,mean
0.65565566,0.97529729,mean
0.65665666,0.97529729,mean
0.65765766,0.97529729,mean
0.65865866,0.97529729,mean
0.65965966,0.97529729,mean
0.66066066,0.97529729,mean
0.66166166,0.97529729,mean
0.66266266,0.97529729,mean
0.66366366,0.97529729,mean
0.66466466,0.97529729,mean
0.66566567,0.97529729,mean
