actual.age.approx.months,pred.age.months,is.AL
27.880184,22.222104,FALSE
 9.907834,17.283149,FALSE
15.668203,15.523226,FALSE
 9.907834,21.080515,FALSE
15.898618,17.463863,FALSE
22.119816,17.802972,FALSE
27.880184,24.027174,FALSE
15.898618,18.435300,FALSE
22.119816,22.001567,FALSE
27.880184,14.771413,FALSE
10.138249,20.636144,FALSE
15.898618,13.022627,FALSE
22.119816,14.388257,FALSE
 5.069124, 9.852773,FALSE
10.138249,10.126982,FALSE
15.898618,16.148571,FALSE
22.119816,21.303341,FALSE
27.880184,20.602189,FALSE
 5.069124,10.956751,FALSE
10.138249,13.908149,FALSE
15.898618,17.750561,FALSE
10.138249,10.674616,FALSE
15.898618,16.348118,FALSE
22.119816,18.265607,FALSE
 5.069124,13.185591,FALSE
10.138249,10.182995,FALSE
15.898618,16.519324,FALSE
22.119816,13.848687,FALSE
 4.838710,10.561252,FALSE
10.138249,19.872020,FALSE
15.898618,15.569501,FALSE
22.119816,20.808187,FALSE
27.880184,21.921920,FALSE
 4.838710,13.869501,FALSE
10.138249,15.595975,FALSE
10.138249,17.551751,FALSE
15.898618,13.833449,FALSE
22.119816,21.875591,FALSE
27.880184,22.593495,FALSE
 4.838710,14.119386,FALSE
10.138249,15.180207,FALSE
22.119816,18.647235,FALSE
 4.608295,18.871283,FALSE
10.138249,12.992389,FALSE
15.898618,18.396144,FALSE
 4.838710,13.639854,FALSE
10.138249,13.914723,FALSE
15.898618,14.488065,FALSE
22.119816,17.778986,FALSE
 4.608295, 8.932926,FALSE
10.138249,13.729808,FALSE
15.898618,16.670522,FALSE
22.119816,19.230645,FALSE
27.880184,17.848840,FALSE
 4.608295,10.307873,FALSE
10.138249,16.814186,FALSE
15.898618,15.596052,FALSE
22.119816,24.517519,FALSE
10.138249,17.459501,FALSE
15.898618,16.731260,FALSE
22.119816,16.749939,FALSE
 4.608295, 9.611467,FALSE
10.138249,19.942458,FALSE
 4.838710, 8.928372,FALSE
10.138249,18.639639,FALSE
15.898618,15.512880,FALSE
22.119816,16.715576,FALSE
27.880184,14.567012,FALSE
 4.608295,12.466836,FALSE
10.138249,11.015576,FALSE
15.898618,13.969785,FALSE
10.138249,20.665054,FALSE
 4.838710,12.740645,FALSE
15.898618,10.539071,FALSE
 4.838710, 8.494063,FALSE
10.138249,17.647335,FALSE
15.898618,14.230138,FALSE
 4.838710,12.453318,FALSE
10.138249,15.790161,FALSE
15.898618,22.668986,FALSE
22.119816,23.374301,FALSE
27.649770,18.086267,FALSE
 4.838710,10.324002,FALSE
10.138249,17.405622,FALSE
15.898618,11.671237,FALSE
22.119816,21.673679,FALSE
27.649770,17.628817,FALSE
 4.838710,10.569854,FALSE
10.138249,10.711237,FALSE
15.898618,13.273287,FALSE
22.119816,21.650492,FALSE
10.138249,14.504885,FALSE
10.138249,14.422811,FALSE
15.898618,19.744332,FALSE
22.119816,18.142158,FALSE
27.649770,21.479508,FALSE
 4.838710,11.345469,FALSE
10.138249,13.400614,FALSE
15.898618,13.297742,FALSE
 4.838710,12.521951,FALSE
10.138249,15.696866,FALSE
15.898618,25.340829,FALSE
27.649770,16.836298,FALSE
 4.838710, 8.368556,FALSE
 4.838710,13.417573,FALSE
15.898618,17.870568,FALSE
22.119816,16.596336,FALSE
10.138249,12.433003,FALSE
15.898618,19.772581,FALSE
22.119816,22.490845,FALSE
27.649770,15.741045,FALSE
 4.838710,10.090545,FALSE
10.138249,16.581690,FALSE
15.898618,17.945561,FALSE
22.119816,23.302312,FALSE
27.649770,21.115730,FALSE
 4.838710,11.271221,FALSE
15.898618,21.669977,FALSE
22.119816,22.961436,FALSE
27.649770,20.713740,FALSE
10.138249,16.543180,FALSE
15.898618,13.800952,FALSE
22.119816,18.595269,FALSE
 4.838710,12.829240,FALSE
 4.838710,10.094493,FALSE
10.138249,13.711390,FALSE
15.898618,23.097688,FALSE
22.119816,16.006137,FALSE
 4.838710,13.797366,FALSE
10.138249,13.600346,FALSE
15.898618,22.426459,FALSE
22.119816,22.150123,FALSE
27.649770,21.272135,FALSE
 4.838710, 9.318449,FALSE
10.138249,16.555707,FALSE
15.898618,24.877442,FALSE
 4.838710,10.046551,FALSE
10.138249,16.463917,FALSE
15.898618,12.262611,FALSE
22.119816,14.861644,FALSE
 4.838710, 9.241567,FALSE
15.898618,16.084094,FALSE
27.880184,13.823134,FALSE
10.138249,14.271037,FALSE
10.138249,13.443180,FALSE
15.898618,16.233449,FALSE
22.119816,19.670553,FALSE
27.880184,21.377934,FALSE
10.138249,17.584585,FALSE
15.898618,23.134401,FALSE
10.138249,12.219270,FALSE
 4.838710,11.561183,FALSE
10.138249,12.994355,FALSE
15.898618,22.976198,FALSE
22.119816,18.590253,FALSE
27.880184,17.322051,FALSE
 4.838710,11.114071,FALSE
15.898618,15.061813,FALSE
22.119816,19.971152,FALSE
27.880184,20.347688,FALSE
 4.838710,10.927872,FALSE
10.138249,17.317381,FALSE
 4.838710,11.066359,FALSE
 4.838710,10.623817,FALSE
15.898618,20.595023,FALSE
 4.838710, 9.401144,FALSE
15.898618,20.707227,FALSE
 4.838710,11.373518,FALSE
15.898618,18.004501,FALSE
22.119816,21.149524,FALSE
27.880184,22.153487,FALSE
 4.838710, 9.254700,FALSE
15.898618,24.278187,FALSE
 4.838710,12.083641,FALSE
15.898618,16.645238,FALSE
22.119816,18.370154,FALSE
27.880184,24.154048,FALSE
15.898618,14.895922,FALSE
22.119816,21.137389,FALSE
27.880184,18.465584,FALSE
15.898618,23.245115,FALSE
22.119816,19.087611,FALSE
 4.838710,19.766390,FALSE
15.898618,21.458433,FALSE
22.119816,22.921252,FALSE
 4.838710,18.980806,FALSE
15.898618,16.212320,FALSE
22.119816,20.173341,FALSE
27.880184,16.907742,FALSE
15.898618,14.206690,FALSE
22.119816,15.696997,FALSE
27.880184,17.430929,FALSE
 4.838710,10.158656,FALSE
10.138249,12.293049,FALSE
15.898618,26.600983,FALSE
22.119816,23.806137,FALSE
27.880184,21.939854,FALSE
10.138249,15.484777,FALSE
15.898618,21.758594,FALSE
27.880184,18.859086,FALSE
10.138249,13.479524,FALSE
15.898618,20.808925,FALSE
 4.838710,15.136014,FALSE
15.898618,24.345684,FALSE
 4.838710,11.103257,FALSE
10.138249,18.373978,FALSE
15.898618,20.169639,FALSE
27.880184,22.352458,FALSE
10.138249,19.999985,FALSE
15.898618,21.741444,FALSE
27.880184,20.453241,FALSE
15.898618,21.093164,FALSE
27.880184,21.193733,FALSE
 4.838710,11.556229,FALSE
15.898618,18.693871,FALSE
 4.838710,10.447174,FALSE
15.898618,21.689247,FALSE
22.350230,25.309939,FALSE
 4.838710, 8.273971,FALSE
22.350230,20.228848,FALSE
 4.838710,13.716244,FALSE
10.138249,12.116644,FALSE
22.350230,17.928817,FALSE
 4.838710,12.259332,FALSE
10.138249,15.726997,FALSE
22.350230,24.284332,FALSE
27.880184,22.099854,FALSE
 4.838710, 9.501267,FALSE
 4.838710,13.022074,FALSE
15.898618,22.982250,FALSE
22.350230,16.192281,FALSE
27.880184,21.615707,FALSE
 4.838710,16.108717,FALSE
15.898618,15.165284,FALSE
22.350230,13.291897,FALSE
27.880184,19.796644,FALSE
 4.838710,11.074447,FALSE
 4.838710, 9.124094,FALSE
15.898618,16.181075,FALSE
 4.838710,12.740676,FALSE
15.898618,16.352296,FALSE
22.350230,13.237719,FALSE
27.880184,23.387788,FALSE
10.138249,18.377888,FALSE
15.898618,22.793065,FALSE
22.350230,17.457942,FALSE
 4.838710,12.088556,FALSE
 4.838710,14.611836,FALSE
27.880184,24.067750,FALSE
 4.838710,11.803502,FALSE
 4.838710,11.358710,FALSE
15.898618,17.796828,FALSE
22.350230,21.284593,FALSE
 4.838710,10.121060,FALSE
10.138249,16.220545,FALSE
15.898618,13.439739,FALSE
 4.838710,14.164140,FALSE
10.138249,19.458771,FALSE
15.898618,22.888333,FALSE
22.119816,22.480561,FALSE
28.110599,22.511198,FALSE
 4.838710,11.371382,FALSE
10.138249,13.255507,FALSE
15.898618,19.691559,FALSE
 4.838710,13.429286,FALSE
10.138249,16.275637,FALSE
15.898618,15.210453,FALSE
22.119816,14.881567,FALSE
15.898618,26.293894,FALSE
10.138249,14.992965,FALSE
22.119816,22.682619,FALSE
 4.838710,11.904132,FALSE
10.138249,14.619631,FALSE
15.898618,17.951275,FALSE
22.119816,16.825484,FALSE
28.110599,23.518257,FALSE
15.898618,18.482281,FALSE
22.119816,17.163134,FALSE
28.110599,23.465177,FALSE
15.898618,22.178871,FALSE
15.898618,23.058041,FALSE
15.898618,18.294071,FALSE
15.898618,18.149378,FALSE
22.119816,25.356098,FALSE
15.898618,20.131820,FALSE
22.119816,18.387404,FALSE
15.898618,16.644608,FALSE
22.119816,17.523879,FALSE
 9.907834,11.752727,FALSE
15.898618,22.666851,FALSE
22.350230,17.193894,FALSE
27.880184,15.824601,FALSE
10.138249,16.493326,FALSE
15.898618,22.278372,FALSE
22.350230,13.244478,FALSE
27.880184,26.314624,FALSE
10.138249,13.001866,FALSE
15.898618,13.650476,FALSE
22.350230,22.754939,FALSE
27.880184,25.610031,FALSE
10.138249,14.189424,FALSE
15.898618,23.741290,FALSE
10.138249,14.668387,FALSE
15.898618,22.307581,FALSE
22.350230,21.873464,FALSE
10.138249,13.142104,FALSE
15.898618,18.970253,FALSE
22.350230,25.631935,FALSE
10.138249, 9.617573,FALSE
15.898618,22.123625,FALSE
22.350230,13.488272,FALSE
27.880184,27.129186,FALSE
10.138249,11.459639,FALSE
15.898618,20.758280,FALSE
22.350230,23.141045,FALSE
10.138249,23.608287,FALSE
15.898618,10.536621,FALSE
22.350230,14.893464,FALSE
27.880184,13.237220,FALSE
10.138249,23.794124,FALSE
15.898618,12.746144,FALSE
22.350230,14.389608,FALSE
27.880184,22.114670,FALSE
10.138249,23.016121,FALSE
22.350230,20.655561,FALSE
27.880184,26.077281,FALSE
10.138249,23.086482,FALSE
15.898618,13.786045,FALSE
22.350230,20.871866,FALSE
27.880184,19.464570,FALSE
15.898618,17.276137,FALSE
22.350230,15.780960,FALSE
15.898618,11.702750,FALSE
22.350230,14.882711,FALSE
15.898618,12.535108,FALSE
22.350230,22.817243,FALSE
27.880184,12.339424,FALSE
 9.907834,13.851206,FALSE
15.898618,17.027711,FALSE
27.880184,12.529347,FALSE
 9.907834,10.709631,FALSE
15.898618,21.425054,FALSE
22.350230,20.170760,FALSE
27.880184,23.079017,FALSE
 9.907834,12.716813,FALSE
15.898618,19.895776,FALSE
22.350230,20.128833,FALSE
27.880184,23.028034,FALSE
 9.907834,13.944347,FALSE
15.898618,22.183495,FALSE
 9.907834,14.078810,FALSE
15.898618,20.659401,FALSE
 9.907834, 9.302535,FALSE
15.898618,18.762650,FALSE
22.350230,18.340891,FALSE
27.880184,20.429562,FALSE
 9.907834,12.051106,FALSE
15.898618,18.391728,FALSE
22.350230,19.598886,FALSE
27.880184,25.844071,FALSE
 9.907834,15.170253,FALSE
15.898618,22.470422,FALSE
22.350230,20.122358,FALSE
27.880184,24.709531,FALSE
 9.907834,13.335092,FALSE
15.898618,20.756091,FALSE
27.880184,24.342719,FALSE
22.350230,22.047965,FALSE
27.880184,13.708779,FALSE
 9.907834,12.518318,FALSE
15.898618,16.479593,FALSE
22.350230,19.140968,FALSE
27.880184,20.527634,FALSE
 9.907834,12.515207,FALSE
15.898618,19.046613,FALSE
27.880184,13.770108,FALSE
 9.907834,12.671559,FALSE
22.350230,19.883310,FALSE
27.880184,13.975131,FALSE
15.898618,21.773786,FALSE
27.880184,24.849017,FALSE
10.138249,16.302765,FALSE
15.898618,24.701774,FALSE
10.138249,11.337043,FALSE
15.898618,23.674900,FALSE
22.119816,19.848402,FALSE
 5.299539, 8.981260,FALSE
22.119816,24.036098,FALSE
27.880184,22.459055,FALSE
10.138249,13.125123,FALSE
15.898618,22.564570,FALSE
15.898618,22.014862,FALSE
10.138249,13.348771,FALSE
22.119816,23.427803,FALSE
 5.299539,10.190177,FALSE
10.138249,14.866406,FALSE
15.898618,22.710791,FALSE
22.119816,18.641882,FALSE
 5.299539,11.358648,FALSE
10.138249,14.018694,FALSE
15.898618,17.857711,FALSE
10.138249,12.443994,FALSE
15.898618,21.540730,FALSE
22.119816,22.998717,FALSE
 5.299539,13.430883,FALSE
10.138249,17.843971,FALSE
15.898618,21.433687,FALSE
22.119816,22.615538,FALSE
 5.299539,11.570545,FALSE
10.138249,12.987412,FALSE
15.898618,22.389969,FALSE
22.119816,24.035131,FALSE
27.880184,20.517696,FALSE
 5.299539,10.375553,FALSE
10.138249,14.356790,FALSE
10.138249,15.396951,FALSE
15.898618,21.530607,FALSE
22.119816,22.034470,FALSE
27.880184,19.373533,FALSE
 4.608295,11.801728,FALSE
 4.608295,11.139409,FALSE
27.880184,22.371298,FALSE
15.898618,19.830407,FALSE
22.119816,18.426114,FALSE
27.880184,24.243272,FALSE
 4.608295, 7.834040,FALSE
27.880184,19.678687,FALSE
15.898618,22.503487,FALSE
15.898618,22.620760,FALSE
 4.608295, 9.455154,FALSE
22.119816,13.584731,FALSE
27.880184,23.168902,FALSE
15.898618,21.020169,FALSE
22.119816,20.303072,FALSE
 4.608295,11.901690,FALSE
 4.608295,12.073571,FALSE
27.880184,22.834516,FALSE
 4.608295,14.325684,FALSE
15.898618,19.467212,FALSE
15.898618,21.475038,FALSE
27.880184,23.085061,FALSE
 4.608295, 8.761221,FALSE
15.898618,20.943940,FALSE
27.880184,22.480883,FALSE
15.898618,21.043679,FALSE
22.119816,21.772481,FALSE
27.880184,14.999747,FALSE
15.898618,18.254854,FALSE
 4.838710,13.371621,FALSE
15.668203,23.290499,FALSE
21.889401,18.257465,FALSE
27.649770,14.714301,FALSE
15.668203,18.705031,FALSE
27.649770,21.970123,FALSE
15.668203,22.063287,FALSE
21.889401,20.370730,FALSE
27.649770,24.102512,FALSE
 4.838710,13.198702,FALSE
15.668203,17.764355,FALSE
21.889401,19.439032,FALSE
27.649770,18.929716,FALSE
 4.838710,11.027880,FALSE
15.668203,19.128233,FALSE
21.889401,20.946536,FALSE
27.649770,21.443641,FALSE
 4.838710, 8.111905,FALSE
15.668203,18.831152,FALSE
21.889401,21.418072,FALSE
27.649770,25.153049,FALSE
 4.838710, 9.537657,FALSE
21.889401,18.632965,FALSE
 4.838710, 9.628264,FALSE
21.889401,19.798848,FALSE
27.649770,17.290169,FALSE
 4.838710,12.443971,FALSE
15.668203,22.436974,FALSE
21.889401,22.278249,FALSE
27.649770,17.045184,FALSE
 4.838710, 9.594793,FALSE
15.668203,19.404055,FALSE
21.889401,19.601575,FALSE
 4.838710,10.933871,FALSE
15.668203,18.971183,FALSE
21.889401,21.294339,FALSE
 4.838710,15.959409,FALSE
15.668203,17.293103,FALSE
21.889401,23.157189,FALSE
 4.838710,11.815115,FALSE
 4.838710,10.094946,FALSE
21.889401,23.113257,FALSE
 4.838710,10.005138,FALSE
 4.838710,11.099916,FALSE
 5.069124,11.410630,FALSE
15.898618,23.632296,FALSE
22.119816,24.999762,FALSE
27.880184,18.867243,FALSE
 5.069124,12.799877,FALSE
 5.069124,11.820253,FALSE
15.898618,21.516429,FALSE
22.119816,20.727972,FALSE
 5.069124,10.352865,FALSE
15.898618,21.085637,FALSE
22.119816,21.186275,FALSE
10.138249,19.969370,FALSE
22.119816,23.439178,FALSE
27.880184,22.587442,FALSE
 5.069124, 8.511068,FALSE
15.898618,20.653410,FALSE
22.119816,22.574654,FALSE
 5.069124,10.192389,FALSE
15.898618,19.907757,FALSE
22.119816,24.030991,FALSE
 5.069124,11.788072,FALSE
15.898618,16.096421,FALSE
22.119816,20.328149,FALSE
 5.069124, 8.036167,FALSE
15.898618,20.352673,FALSE
22.119816,20.009209,FALSE
27.880184,17.025699,FALSE
 5.069124,11.094478,FALSE
22.119816,22.572519,FALSE
 5.069124, 9.288833,FALSE
15.898618,19.312335,FALSE
27.880184,20.120215,FALSE
 5.069124,11.350138,FALSE
15.898618,20.140461,FALSE
22.119816,21.848318,FALSE
27.880184,14.866575,FALSE
 5.069124, 9.163810,FALSE
15.898618,18.357896,FALSE
27.880184,24.955714,FALSE
 5.069124, 9.758326,FALSE
15.898618,21.312366,FALSE
22.119816,23.137120,FALSE
27.880184,20.280929,FALSE
 4.608295,11.271075,FALSE
10.138249,16.609355,FALSE
22.119816,23.512903,FALSE
 4.608295,10.982550,FALSE
10.138249,17.250023,FALSE
 4.608295,11.624723,FALSE
10.138249,18.980561,FALSE
15.898618,20.583111,FALSE
 4.608295,10.234255,FALSE
10.138249,16.992558,FALSE
15.898618,22.237711,FALSE
22.119816,18.758541,FALSE
 4.608295,12.016429,FALSE
10.138249,22.882389,FALSE
22.119816,21.519032,FALSE
10.138249,19.743717,FALSE
22.119816,22.630215,FALSE
10.138249,19.214209,FALSE
10.138249,21.428395,FALSE
22.119816,21.896651,FALSE
 4.838710,10.823011,FALSE
10.138249,20.493080,FALSE
 4.608295,10.796997,FALSE
10.138249,17.816467,FALSE
27.880184,17.475530,FALSE
 4.608295,10.900438,FALSE
15.898618,23.512611,FALSE
27.880184,24.229263,FALSE
 4.608295,10.971920,FALSE
 4.608295, 9.130476,FALSE
 4.608295,11.453633,FALSE
15.898618,15.924324,FALSE
22.119816,21.016052,FALSE
 4.838710, 9.278587,FALSE
 4.838710,12.726406,FALSE
10.138249,12.752412,FALSE
15.898618,22.501306,FALSE
27.649770,22.903310,FALSE
 4.838710,11.506152,FALSE
10.138249,13.432481,FALSE
22.119816,19.923272,FALSE
27.649770,23.035484,FALSE
 4.838710,10.337872,FALSE
10.138249,15.712634,FALSE
15.898618,22.204839,FALSE
27.649770,21.859063,FALSE
 4.838710,10.812343,FALSE
10.138249,13.319570,FALSE
27.649770,23.916098,FALSE
10.138249,12.673318,FALSE
22.119816,21.908495,FALSE
27.649770,22.063518,FALSE
 4.838710,11.819685,FALSE
10.138249,14.494370,FALSE
22.119816,22.954178,FALSE
27.649770,21.074194,FALSE
 4.838710,10.248418,FALSE
10.138249,17.154101,FALSE
 4.838710,10.017051,FALSE
10.138249,17.175906,FALSE
22.119816,28.260438,FALSE
27.649770,24.510645,FALSE
 4.838710, 9.234723,FALSE
10.138249,20.439462,FALSE
15.898618,22.548802,FALSE
27.649770,22.414078,FALSE
 4.838710,10.329708,FALSE
10.138249,16.571989,FALSE
15.898618,23.491628,FALSE
22.119816,27.088571,FALSE
27.649770,24.544562,FALSE
10.138249,17.979931,FALSE
15.898618,23.808065,FALSE
22.119816,27.702650,FALSE
27.649770,24.958948,FALSE
 4.838710,12.689992,FALSE
10.138249,19.889324,FALSE
22.119816,27.418779,FALSE
 4.838710,13.257604,FALSE
10.138249,17.410292,FALSE
15.898618,22.888894,FALSE
10.138249,24.375937,FALSE
15.898618,21.820983,FALSE
 4.838710,13.635323,FALSE
10.138249,17.046997,FALSE
15.898618,21.785591,FALSE
22.119816,14.132035,FALSE
27.880184,25.320292,FALSE
10.138249,22.420814,FALSE
15.898618,21.203318,FALSE
22.119816,12.971421,FALSE
 4.838710, 9.238802,FALSE
10.138249,22.544478,FALSE
15.898618,23.551459,FALSE
22.119816,16.974647,FALSE
 4.838710,11.848978,FALSE
15.898618,16.669232,FALSE
22.119816,21.208410,FALSE
 4.838710,11.040015,FALSE
10.138249,18.252834,FALSE
15.898618,22.175860,FALSE
 4.838710,12.450269,FALSE
 4.838710, 9.772811,FALSE
10.138249,15.654700,FALSE
15.898618,23.154531,FALSE
 4.838710,20.551797,FALSE
10.138249,22.240768,FALSE
15.898618,25.316728,FALSE
 4.838710,12.258303,FALSE
10.138249,23.629885,FALSE
15.898618,25.128710,FALSE
 4.838710,19.046344,FALSE
10.138249,20.576659,FALSE
15.898618,19.450253,FALSE
10.138249,19.557727,FALSE
15.898618,24.954401,FALSE
 4.838710,21.607128,FALSE
10.138249,21.921928,FALSE
15.898618,25.076382,FALSE
 4.838710,16.112734,FALSE
10.138249,22.316029,FALSE
15.898618,21.545307,FALSE
 4.838710,13.522627,FALSE
10.138249,22.959171,FALSE
27.880184,24.651736,FALSE
 4.838710,21.000146,FALSE
15.898618,15.821198,FALSE
27.880184,21.824163,FALSE
 4.838710,10.064232,FALSE
15.898618,21.637250,FALSE
22.119816,25.195138,FALSE
15.898618,24.808740,FALSE
22.119816,25.760069,FALSE
10.138249,20.673556,FALSE
15.898618,23.379747,FALSE
22.119816,22.312565,FALSE
 4.838710,15.123802,FALSE
15.898618,20.629885,FALSE
22.119816,23.057980,FALSE
15.898618,20.792611,FALSE
22.119816,22.963641,FALSE
27.880184,23.544946,FALSE
15.898618,21.270584,FALSE
22.119816,23.341091,FALSE
 4.838710,15.830876,FALSE
10.138249,26.203779,FALSE
15.898618,24.637742,FALSE
22.119816,28.245745,FALSE
27.880184,26.380776,FALSE
15.898618,24.067304,FALSE
22.119816,26.975038,FALSE
27.880184,23.629823,FALSE
 4.838710, 9.619017,FALSE
15.898618,25.295092,FALSE
22.119816,26.801874,FALSE
27.880184,25.928111,FALSE
10.138249,21.886482,FALSE
15.898618,23.541290,FALSE
22.119816,23.915207,FALSE
27.880184,22.988763,FALSE
 4.838710, 8.871966,FALSE
10.138249,22.266935,FALSE
10.138249,24.199124,FALSE
15.898618,18.970814,FALSE
22.119816,23.785092,FALSE
27.880184,23.372657,FALSE
10.138249,20.877750,FALSE
15.898618,22.511667,FALSE
22.119816,27.777197,FALSE
27.880184,26.922519,FALSE
 4.838710,10.851544,FALSE
10.138249,21.679194,FALSE
27.880184,22.989531,FALSE
 4.838710,12.430376,FALSE
10.138249,25.084002,FALSE
15.898618,24.029831,FALSE
22.119816,24.630269,FALSE
 4.838710,10.922366,FALSE
10.138249,19.598518,FALSE
15.898618,19.561244,FALSE
22.119816,17.195730,FALSE
27.880184,17.182166,FALSE
 4.838710,17.195722,FALSE
 4.838710,15.734931,FALSE
10.138249,21.644508,FALSE
15.898618,20.558518,FALSE
 4.838710,11.529124,FALSE
15.898618,24.059547,FALSE
 4.838710,10.700276,FALSE
10.138249,17.440530,FALSE
15.898618,22.990330,FALSE
22.350230,22.635806,FALSE
 4.838710,12.568018,FALSE
 4.838710,12.194155,FALSE
27.880184,26.123280,FALSE
 4.838710,13.692158,FALSE
15.898618,25.170645,FALSE
22.350230,24.204048,FALSE
27.880184,24.490914,FALSE
 4.838710,13.315914,FALSE
15.898618,25.688840,FALSE
22.350230,22.449293,FALSE
 4.838710,11.646590,FALSE
10.138249,21.824278,FALSE
15.898618,23.192089,FALSE
22.350230,20.816859,FALSE
 4.838710,13.347611,FALSE
15.898618,25.329063,FALSE
 4.838710,11.586260,FALSE
15.898618,21.985346,FALSE
22.350230,21.780015,FALSE
27.880184,23.656866,FALSE
 4.838710,11.821083,FALSE
15.898618,20.805545,FALSE
 4.838710,12.623487,FALSE
15.898618,21.584723,FALSE
22.350230,19.028195,FALSE
27.880184,19.918118,FALSE
 4.838710, 8.982273,FALSE
15.898618,25.111943,FALSE
27.880184,27.367634,FALSE
 4.838710,13.597796,FALSE
15.898618,24.998310,FALSE
27.880184,23.953733,FALSE
 4.838710,15.222243,FALSE
10.138249,21.753141,FALSE
 4.838710,22.561820,FALSE
15.898618,23.902826,FALSE
 4.838710,16.828287,FALSE
15.898618,23.997412,FALSE
22.119816,26.031421,FALSE
28.110599,23.909977,FALSE
 4.838710, 9.945330,FALSE
10.138249,21.945000,FALSE
15.898618,22.393571,FALSE
22.119816,23.666052,FALSE
28.110599,16.845952,FALSE
 4.838710,18.255338,FALSE
28.110599,20.639324,FALSE
 4.838710,15.259386,FALSE
10.138249,18.169217,FALSE
28.110599,21.853065,FALSE
 4.838710,11.346137,FALSE
10.138249,24.895108,FALSE
15.898618,23.302558,FALSE
28.110599,26.167043,FALSE
 4.838710,11.571651,FALSE
15.898618,21.896820,FALSE
 4.838710,11.783925,FALSE
10.138249,26.672127,FALSE
15.898618,23.161252,FALSE
15.898618,24.813026,FALSE
22.119816,25.687212,FALSE
28.110599,26.552819,FALSE
 4.838710,12.267711,FALSE
 4.838710,10.953280,FALSE
10.138249,24.178510,FALSE
15.898618,22.374708,FALSE
 4.838710,14.253671,FALSE
10.138249,24.542627,FALSE
15.898618,23.259416,FALSE
22.119816,23.778902,FALSE
28.110599,26.851045,FALSE
