actual.age.approx.months,pred.age.months,is.AL
10.138249,20.647304,FALSE
22.119816,23.406521,FALSE
27.880184,22.299585,FALSE
 4.838710,12.786567,FALSE
10.138249,20.167988,FALSE
15.898618,21.496298,FALSE
22.119816,19.874240,FALSE
27.880184,19.130300,FALSE
10.138249,19.173502,FALSE
22.119816,17.511129,FALSE
27.880184,24.186959,FALSE
 4.838710,18.808364,FALSE
10.138249,19.029201,FALSE
15.898618,22.217619,FALSE
22.119816,25.795568,FALSE
27.880184,23.100899,FALSE
 4.838710, 9.159969,FALSE
10.138249,18.691321,FALSE
15.898618,19.713817,FALSE
27.880184,21.565845,FALSE
 4.838710, 9.590607,FALSE
 4.838710, 9.970814,FALSE
10.138249,19.378218,FALSE
15.898618,17.662250,FALSE
 4.838710,12.581190,FALSE
10.138249,18.299985,FALSE
15.898618,20.149017,FALSE
22.119816,21.626874,FALSE
 4.838710, 9.645538,FALSE
15.898618,19.012673,FALSE
15.898618,20.975038,FALSE
10.138249,20.246198,FALSE
15.898618,21.470422,FALSE
22.119816,21.104301,FALSE
 4.838710,22.874685,FALSE
15.898618,23.439800,FALSE
22.119816,24.345184,FALSE
27.880184,25.179869,FALSE
 4.838710,11.980415,FALSE
15.898618,19.597527,FALSE
22.119816,25.577750,FALSE
27.880184,25.668725,FALSE
 4.838710,17.851490,FALSE
15.898618,21.435353,FALSE
22.119816,25.398856,FALSE
 4.838710,18.498402,FALSE
15.898618,21.361029,FALSE
22.119816,24.819685,FALSE
15.898618,18.963187,FALSE
 4.838710,19.334101,FALSE
15.898618,21.325284,FALSE
22.119816,18.641167,FALSE
 4.838710,18.252519,FALSE
10.138249,17.707934,FALSE
15.898618,19.373180,FALSE
 4.838710, 8.684401,FALSE
15.898618,18.097995,FALSE
22.350230,21.596836,FALSE
 4.838710,21.393602,FALSE
10.138249,19.226375,FALSE
 4.838710,23.502289,FALSE
22.350230,24.025914,FALSE
 4.838710,18.392942,FALSE
15.898618,22.273518,FALSE
22.350230,21.752220,FALSE
 4.838710,10.178763,FALSE
10.138249,21.005507,FALSE
15.898618,21.214531,FALSE
 4.838710,17.921682,FALSE
10.138249,17.943786,FALSE
15.898618,21.498733,FALSE
 4.838710,15.114931,FALSE
10.138249,17.799793,FALSE
15.898618,12.199777,FALSE
 4.838710,14.324462,FALSE
15.898618,19.113656,FALSE
22.350230,20.713180,FALSE
27.880184,21.700998,FALSE
15.898618,21.580115,FALSE
22.350230,22.070799,FALSE
15.898618,21.534324,FALSE
22.350230,22.465530,FALSE
27.880184,23.016352,FALSE
 4.838710, 8.898349,FALSE
10.138249,19.209048,FALSE
15.898618,20.395292,FALSE
22.350230,20.071651,FALSE
27.880184,27.241144,FALSE
 4.838710, 8.760384,FALSE
15.898618,23.210161,FALSE
 4.838710, 7.719985,FALSE
15.898618,18.573556,FALSE
 4.838710, 8.407550,FALSE
27.880184,20.188687,FALSE
 4.838710,11.841152,FALSE
22.350230,18.797834,FALSE
27.880184,22.997358,FALSE
 4.838710,10.212135,FALSE
10.138249,18.349140,FALSE
22.119816,22.450177,FALSE
28.110599,21.806229,FALSE
 4.838710, 9.877704,FALSE
15.898618,21.276997,FALSE
28.110599,21.831352,FALSE
10.138249,17.315300,FALSE
15.898618,25.291582,FALSE
 4.838710, 9.829370,FALSE
10.138249,21.574900,FALSE
22.119816,23.794762,FALSE
28.110599,23.971559,FALSE
 4.838710, 7.472135,FALSE
10.138249,16.689539,FALSE
15.898618,21.437519,FALSE
22.119816,23.680146,FALSE
10.138249,18.121413,FALSE
15.898618,21.449708,FALSE
28.110599,23.862189,FALSE
 4.838710,11.204071,FALSE
10.138249,18.576590,FALSE
15.898618,23.544892,FALSE
 4.838710,10.709877,FALSE
10.138249,13.200914,FALSE
 4.838710,18.668103,FALSE
10.138249,18.388426,FALSE
15.898618,18.692312,FALSE
22.119816,18.814247,FALSE
28.110599,22.221505,FALSE
 4.838710,18.887627,FALSE
10.138249,20.128687,FALSE
15.898618,24.127120,FALSE
 4.838710,18.133833,FALSE
10.138249,20.127412,FALSE
 4.838710,17.759301,FALSE
10.138249,21.129117,FALSE
15.898618,23.395998,FALSE
22.119816,22.924754,FALSE
28.110599,24.201359,FALSE
 4.838710,10.379140,FALSE
10.138249,19.823356,FALSE
15.898618,24.516782,FALSE
22.119816,24.481935,FALSE
28.110599,25.468594,FALSE
 4.838710,11.500492,FALSE
15.898618,23.100584,FALSE
22.119816,23.671951,FALSE
28.110599,23.664800,FALSE
 4.838710,10.865046,FALSE
10.138249,25.822919,FALSE
15.898618,23.469063,FALSE
22.119816,24.292143,FALSE
 4.838710,10.189578,FALSE
10.138249,24.694954,FALSE
22.119816,23.336667,FALSE
15.898618,21.234992,FALSE
22.350230,24.584731,FALSE
27.880184,22.215292,FALSE
10.138249,10.691536,FALSE
10.138249, 9.816574,FALSE
15.898618,19.977266,FALSE
22.350230,22.263341,FALSE
27.880184,21.443203,FALSE
10.138249, 8.730146,FALSE
15.898618,23.455791,FALSE
22.350230,22.348072,FALSE
27.880184,22.335484,FALSE
10.138249, 9.082243,FALSE
10.138249, 9.327535,FALSE
15.898618,18.746598,FALSE
22.350230,20.012512,FALSE
27.880184,21.592189,FALSE
10.138249,10.098195,FALSE
15.898618,20.310000,FALSE
10.138249,10.087289,FALSE
15.898618,19.991605,FALSE
27.880184,22.581283,FALSE
10.138249,11.234109,FALSE
15.898618,18.749109,FALSE
22.350230,21.968026,FALSE
10.138249, 8.840238,FALSE
15.898618,18.919339,FALSE
22.350230,22.927343,FALSE
27.880184,25.234478,FALSE
10.138249,10.284869,FALSE
15.898618,17.936068,FALSE
22.350230,24.308272,FALSE
10.138249, 9.193018,FALSE
15.898618,17.048810,FALSE
22.350230,22.584685,FALSE
10.138249, 9.881790,FALSE
15.898618,17.968441,FALSE
22.350230,20.032949,FALSE
27.880184,23.134723,FALSE
10.138249, 8.150730,FALSE
10.138249, 8.609163,FALSE
15.898618,16.486336,FALSE
22.350230,22.081121,FALSE
27.880184,22.264723,FALSE
10.138249, 9.241544,FALSE
15.898618,10.620530,FALSE
 9.907834, 8.194977,FALSE
15.898618,10.128863,FALSE
22.350230,17.685399,FALSE
 9.907834, 8.528011,FALSE
15.898618,10.875461,FALSE
22.350230,19.884324,FALSE
27.880184,22.239862,FALSE
 9.907834,10.088579,FALSE
15.898618,10.380891,FALSE
 9.907834, 9.362350,FALSE
15.898618, 9.344862,FALSE
22.350230,18.658218,FALSE
 9.907834, 9.594639,FALSE
15.898618, 9.872412,FALSE
22.350230,18.099869,FALSE
27.880184,20.812550,FALSE
 9.907834, 8.933986,FALSE
15.898618, 7.901482,FALSE
 9.907834, 8.826843,FALSE
15.898618,10.146129,FALSE
22.350230,17.822473,FALSE
 9.907834, 8.122250,FALSE
15.898618,17.777465,FALSE
22.350230,20.523748,FALSE
27.880184,24.064301,FALSE
 9.907834,10.044862,FALSE
15.898618,18.780745,FALSE
 9.907834,10.267872,FALSE
15.898618,19.380392,FALSE
27.880184,24.436544,FALSE
15.898618,17.866329,FALSE
22.350230,17.710906,FALSE
27.880184,23.521014,FALSE
 9.907834, 8.638594,FALSE
15.898618,18.754147,FALSE
22.350230,18.751528,FALSE
27.880184,25.714424,FALSE
 9.907834,10.380822,FALSE
22.350230,18.649685,FALSE
 5.299539,10.286459,FALSE
10.138249, 8.811521,FALSE
15.898618,19.609839,FALSE
22.119816,23.391321,FALSE
 5.299539,10.515376,FALSE
10.138249,11.505591,FALSE
15.898618,19.915015,FALSE
22.119816,21.303925,FALSE
27.880184,22.147696,FALSE
 5.299539,11.431751,FALSE
10.138249, 9.855937,FALSE
15.898618,21.092266,FALSE
 5.299539,10.660169,FALSE
10.138249,11.599493,FALSE
15.898618,20.048879,FALSE
 5.299539,11.778233,FALSE
10.138249,11.562304,FALSE
15.898618,18.852358,FALSE
22.119816,18.668694,FALSE
 5.299539,10.826114,FALSE
10.138249,17.301659,FALSE
 5.299539, 9.131490,FALSE
10.138249,13.662220,FALSE
15.898618,19.711129,FALSE
22.119816,17.135837,FALSE
27.880184,23.473241,FALSE
10.138249,12.869263,FALSE
15.898618,19.403379,FALSE
22.119816,21.095960,FALSE
27.880184,24.460169,FALSE
10.138249,11.245015,FALSE
15.898618,18.833280,FALSE
22.119816,24.907788,FALSE
27.880184,20.922788,FALSE
 5.299539, 7.929178,FALSE
10.138249,11.370438,FALSE
15.898618,18.201505,FALSE
22.119816,20.125968,FALSE
10.138249,11.557488,FALSE
15.898618,18.986060,FALSE
22.119816,23.363195,FALSE
 5.299539, 9.089939,FALSE
10.138249,11.190799,FALSE
15.898618,18.482089,FALSE
22.119816,22.629562,FALSE
27.880184,21.773625,FALSE
 5.299539, 8.331283,FALSE
10.138249,10.902742,FALSE
22.119816,19.466306,FALSE
27.880184,22.765530,FALSE
10.138249,11.669217,FALSE
22.119816,21.508848,FALSE
27.880184,23.460998,FALSE
 5.299539, 8.062358,FALSE
15.898618,16.198856,FALSE
22.119816,19.649555,FALSE
 5.299539, 8.382320,FALSE
10.138249,10.231152,FALSE
 4.608295, 8.011467,FALSE
15.898618,18.692919,FALSE
 4.608295, 8.535776,FALSE
 4.608295, 8.434677,FALSE
22.119816,21.442320,FALSE
 4.608295, 7.105922,FALSE
27.880184,21.772512,FALSE
 4.608295, 8.989739,FALSE
10.138249,18.411828,FALSE
15.898618,20.464432,FALSE
22.119816,20.261851,FALSE
27.880184,24.512081,FALSE
 4.608295, 8.791582,FALSE
15.898618,19.254777,FALSE
22.119816,20.568180,FALSE
15.898618,18.398495,FALSE
27.880184,25.443034,FALSE
15.898618,18.697773,FALSE
22.119816,22.197765,FALSE
27.880184,23.925737,FALSE
 4.608295, 8.122627,FALSE
27.880184,22.665676,FALSE
 4.608295, 7.835069,FALSE
15.898618,20.050100,FALSE
22.119816,21.576498,FALSE
15.898618,19.320929,FALSE
22.119816,21.321628,FALSE
27.880184,20.331459,FALSE
 4.608295, 7.784962,FALSE
10.138249,19.885307,FALSE
27.880184,25.338779,FALSE
 4.838710, 7.361621,FALSE
15.668203,20.140215,FALSE
21.889401,20.097419,FALSE
27.649770,20.423287,FALSE
27.649770,19.778203,FALSE
22.119816,20.675737,FALSE
27.649770,19.458026,FALSE
 4.838710, 7.428303,FALSE
15.668203,18.895284,FALSE
22.119816,19.667235,FALSE
 4.838710, 8.007842,FALSE
15.668203,19.811935,FALSE
27.649770,16.743748,FALSE
 4.838710, 7.966728,FALSE
10.138249,19.004916,FALSE
15.668203,20.312849,FALSE
15.668203,19.767258,FALSE
22.119816,23.198994,FALSE
27.649770,24.060223,FALSE
 4.838710, 8.340138,FALSE
15.668203,19.351935,FALSE
22.119816,21.529063,FALSE
 4.838710, 8.438303,FALSE
15.668203,19.445430,FALSE
22.119816,17.421989,FALSE
 4.838710, 7.081060,FALSE
15.668203,19.784478,FALSE
22.119816,20.667596,FALSE
 4.838710, 7.861736,FALSE
 4.838710, 8.884770,FALSE
15.668203,18.292573,FALSE
22.119816,21.138810,FALSE
 4.838710, 9.047826,FALSE
15.668203,20.426774,FALSE
22.119816,18.095829,FALSE
27.649770,22.595292,FALSE
 4.838710, 8.493756,FALSE
15.668203,21.402665,FALSE
22.119816,22.864724,FALSE
27.649770,25.250822,FALSE
 4.838710, 7.244777,FALSE
15.668203,21.287035,FALSE
 5.069124,18.733318,FALSE
15.898618,21.215922,FALSE
22.119816,20.542327,FALSE
 5.069124,15.736605,FALSE
15.898618,20.804869,FALSE
22.119816,23.395077,FALSE
27.880184,26.812227,FALSE
 5.069124,18.381290,FALSE
15.898618,21.044877,FALSE
 5.069124,18.993541,FALSE
22.119816,22.331260,FALSE
 5.069124,18.001866,FALSE
 5.069124, 6.811674,FALSE
15.898618,19.485614,FALSE
22.119816,22.914547,FALSE
15.898618,21.057819,FALSE
22.119816,23.171275,FALSE
 5.069124,17.261828,FALSE
15.898618,23.323287,FALSE
22.119816,24.812496,FALSE
27.880184,27.226690,FALSE
 5.069124, 8.444985,FALSE
15.898618,18.633594,FALSE
22.119816,21.492857,FALSE
 5.069124, 8.011375,FALSE
15.898618,19.958364,FALSE
22.119816,21.088164,FALSE
27.880184,25.230492,FALSE
 5.069124, 8.637404,FALSE
15.898618,17.890230,FALSE
 5.069124, 7.187542,FALSE
15.898618,19.296467,FALSE
22.119816,24.549401,FALSE
27.880184,23.660430,FALSE
 5.069124, 6.597296,FALSE
15.898618,21.458556,FALSE
22.119816,22.259969,FALSE
27.880184,21.480876,FALSE
 5.069124, 9.447826,FALSE
 4.608295,12.835960,FALSE
10.138249,11.055622,FALSE
15.898618,23.006574,FALSE
22.119816,21.111943,FALSE
 4.608295,11.636190,FALSE
10.138249, 9.105376,FALSE
15.898618,21.018748,FALSE
27.880184,26.012634,FALSE
10.138249,12.205422,FALSE
15.898618,21.967235,FALSE
27.880184,23.663594,FALSE
 4.608295,10.540330,FALSE
10.138249,12.839209,FALSE
15.898618,21.789301,FALSE
22.119816,22.774900,FALSE
27.880184,26.271329,FALSE
 4.838710,10.025937,FALSE
15.898618,21.206674,FALSE
22.119816,21.377320,FALSE
27.880184,23.408671,FALSE
 4.608295,10.077404,FALSE
10.138249, 9.129639,FALSE
15.898618,21.925238,FALSE
22.119816,19.219209,FALSE
27.880184,26.436713,FALSE
 4.608295,10.838487,FALSE
10.138249,10.511813,FALSE
 4.608295,11.768249,FALSE
10.138249,10.150292,FALSE
15.898618,22.079017,FALSE
 4.608295,10.942058,FALSE
10.138249,10.564800,FALSE
15.898618,20.968963,FALSE
10.138249,10.642419,FALSE
15.898618,20.511521,FALSE
22.119816,21.389839,FALSE
 4.608295, 7.219762,FALSE
 4.608295, 6.793103,FALSE
10.138249,12.920407,FALSE
15.898618,18.749985,FALSE
 4.608295, 7.058287,FALSE
10.138249,11.384094,FALSE
15.898618,21.019201,FALSE
22.119816,21.836398,FALSE
 4.608295, 8.138602,FALSE
10.138249, 9.586513,FALSE
15.898618,20.125353,FALSE
22.119816,23.326344,FALSE
 4.838710, 9.629017,FALSE
10.138249,10.466075,FALSE
22.119816,20.120077,FALSE
27.880184,24.713433,FALSE
10.138249, 9.796167,FALSE
15.898618,21.849846,FALSE
22.119816,22.207327,FALSE
27.880184,26.534716,FALSE
 4.838710,11.009639,FALSE
10.138249,12.189101,FALSE
15.898618,21.907035,FALSE
 4.838710,13.237097,FALSE
10.138249,10.575860,FALSE
22.119816,21.842642,FALSE
 4.838710, 8.732481,FALSE
10.138249,11.962688,FALSE
15.898618,23.675668,FALSE
 4.838710,10.612680,FALSE
15.898618,21.837189,FALSE
27.649770,25.973633,FALSE
 4.838710,11.577051,FALSE
10.138249,11.173149,FALSE
15.898618,23.387181,FALSE
27.649770,21.100492,FALSE
 4.838710,11.745123,FALSE
 4.838710,10.757980,FALSE
10.138249,11.926966,FALSE
27.649770,24.503341,FALSE
 4.838710,10.404839,FALSE
10.138249,12.042512,FALSE
27.649770,22.108495,FALSE
 4.838710,11.134055,FALSE
10.138249,13.107450,FALSE
 4.838710,10.766582,FALSE
10.138249,10.115868,FALSE
22.119816,21.272719,FALSE
27.649770,23.992104,FALSE
10.138249,10.859186,FALSE
22.119816,20.386429,FALSE
27.649770,24.006344,FALSE
 4.838710,13.115415,FALSE
10.138249,11.778763,FALSE
22.119816,19.568625,FALSE
27.649770,25.404301,FALSE
 4.838710,11.459601,FALSE
10.138249,12.295906,FALSE
 4.838710,10.810799,FALSE
10.138249,12.649278,FALSE
22.119816,20.489048,FALSE
27.649770,24.454378,FALSE
 4.838710, 9.435676,FALSE
10.138249,11.226651,FALSE
15.898618,21.428472,FALSE
27.649770,20.414455,FALSE
 4.838710,10.885661,FALSE
10.138249,12.458464,FALSE
15.898618,21.680914,FALSE
27.649770,25.556475,FALSE
 4.838710,11.976336,FALSE
15.898618,21.811559,FALSE
22.119816,21.466382,FALSE
 4.838710,10.466198,FALSE
10.138249,12.707757,FALSE
15.898618,22.978418,FALSE
 4.838710, 9.994339,FALSE
15.898618,22.764401,FALSE
22.119816,22.097588,FALSE
27.880184,22.822750,FALSE
 4.838710,10.063333,FALSE
10.138249, 9.985545,FALSE
22.119816,18.466636,FALSE
27.880184,24.102458,FALSE
 4.838710, 8.318986,FALSE
10.138249, 7.906498,FALSE
15.898618,20.769524,FALSE
22.119816,20.029816,FALSE
10.138249,12.323671,FALSE
22.119816,23.550031,FALSE
10.138249,12.016175,FALSE
15.898618,19.289539,FALSE
 4.838710,10.079700,FALSE
10.138249,10.022873,FALSE
15.898618,21.931828,FALSE
22.119816,23.913833,FALSE
27.880184,24.873656,FALSE
 4.838710,10.845430,FALSE
10.138249,15.471083,FALSE
 4.838710,10.364985,FALSE
10.138249,11.875177,FALSE
15.898618,23.467220,FALSE
 4.838710,14.090614,FALSE
10.138249,14.806167,FALSE
22.119816,24.475338,FALSE
 4.838710,12.455553,FALSE
10.138249,12.537166,FALSE
15.898618,20.141667,FALSE
 4.838710, 8.650200,FALSE
10.138249,11.373318,FALSE
15.898618,21.239063,FALSE
22.119816,23.062435,FALSE
10.138249, 9.603618,FALSE
15.898618,20.050668,FALSE
22.119816,21.330530,FALSE
 4.838710,10.157650,FALSE
10.138249,11.179339,FALSE
15.898618,17.924301,FALSE
10.138249,12.188210,FALSE
 4.838710,10.108472,FALSE
10.138249,19.896897,FALSE
15.898618,19.450023,FALSE
 4.838710,10.350238,FALSE
10.138249,18.654562,FALSE
15.898618,21.117880,FALSE
22.119816,22.231813,FALSE
 4.838710,11.431336,FALSE
10.138249,17.674639,FALSE
15.898618,20.508940,FALSE
22.119816,19.284800,FALSE
15.898618,26.212089,FALSE
22.119816,25.930154,FALSE
 4.838710,14.662212,FALSE
15.898618,20.880822,FALSE
22.119816,24.320430,FALSE
 4.838710,10.657673,FALSE
22.119816,24.273779,FALSE
 4.838710,10.992174,FALSE
10.138249,20.004831,FALSE
15.898618,25.493756,FALSE
10.138249,20.910445,FALSE
15.898618,25.931244,FALSE
22.119816,26.497135,FALSE
 4.838710, 9.428986,FALSE
 4.838710, 8.902803,FALSE
10.138249,18.343164,FALSE
15.898618,18.761444,FALSE
 4.838710, 8.699900,FALSE
10.138249,21.423303,FALSE
 4.838710, 8.559117,FALSE
22.119816,20.271382,FALSE
 4.838710, 9.088326,FALSE
10.138249,19.858203,FALSE
15.898618,20.698057,FALSE
22.119816,20.739117,FALSE
 4.838710, 9.177865,FALSE
10.138249,17.451667,FALSE
 4.838710,11.548218,FALSE
15.898618,21.182350,FALSE
 4.838710, 9.876828,FALSE
10.138249,20.646429,FALSE
15.898618,19.012926,FALSE
22.119816,20.071160,FALSE
27.880184,23.275061,FALSE
 4.838710,10.009846,FALSE
10.138249,23.279531,FALSE
22.350230,24.066037,FALSE
 4.838710, 9.538233,FALSE
10.138249,21.968932,FALSE
10.138249,20.080361,FALSE
15.898618,23.886736,FALSE
22.350230,20.625169,FALSE
 4.838710, 9.260883,FALSE
10.138249,20.683057,FALSE
22.350230,20.842373,FALSE
27.880184,24.015338,FALSE
 4.838710,11.431444,FALSE
10.138249,23.286843,FALSE
22.350230,24.474931,FALSE
27.880184,27.073495,FALSE
 4.838710,11.632988,FALSE
10.138249,22.894846,FALSE
22.350230,25.061720,FALSE
 4.838710,13.580292,FALSE
 4.838710,13.587688,FALSE
10.138249,23.766352,FALSE
27.880184,26.516843,FALSE
 4.838710,11.164578,FALSE
 4.838710,17.493779,FALSE
22.350230,24.559447,FALSE
27.880184,24.695853,FALSE
 4.838710,10.837273,FALSE
22.350230,20.815630,FALSE
 4.838710, 9.981436,FALSE
15.898618,19.108126,FALSE
22.350230,23.249086,FALSE
 4.838710,10.007404,FALSE
15.898618,21.975599,FALSE
22.350230,25.198579,FALSE
27.880184,27.713748,FALSE
 4.838710,10.627143,FALSE
27.880184,25.603034,FALSE
10.138249,21.796429,FALSE
22.350230,25.364601,FALSE
27.880184,27.617327,FALSE
10.138249,18.684800,FALSE
15.898618,22.501790,FALSE
22.350230,21.382995,FALSE
 4.838710,19.517696,FALSE
10.138249,18.540277,FALSE
22.119816,22.602727,FALSE
 4.838710,10.464547,FALSE
10.138249,19.444217,FALSE
22.119816,21.966943,FALSE
28.110599,21.501121,FALSE
10.138249,20.742627,FALSE
28.110599,20.010614,FALSE
 4.838710,18.349493,FALSE
10.138249,18.639946,FALSE
22.119816,24.300691,FALSE
 4.838710,19.636398,FALSE
28.110599,22.923295,FALSE
 4.838710,18.837051,FALSE
10.138249,21.862750,FALSE
 4.838710,18.766275,FALSE
10.138249,20.985008,FALSE
22.119816,20.943717,FALSE
28.110599,22.856091,FALSE
 4.838710,17.164393,FALSE
10.138249,20.866613,FALSE
 4.838710,15.284055,FALSE
10.138249,21.936321,FALSE
22.119816,24.698978,FALSE
28.110599,23.818318,FALSE
 4.838710,16.377058,FALSE
10.138249,21.758771,FALSE
15.898618,20.557189,FALSE
22.119816,23.423149,FALSE
 4.838710,17.384839,FALSE
10.138249,20.248395,FALSE
15.898618,23.075829,FALSE
28.110599,25.386444,FALSE
 4.838710,19.624063,FALSE
15.898618,21.522535,FALSE
22.119816,25.404700,FALSE
28.110599,27.031029,FALSE
 4.838710,19.131283,FALSE
10.138249,20.351037,FALSE
15.898618,21.060614,FALSE
28.110599,23.586751,FALSE
 4.838710,16.307542,FALSE
28.110599,24.742550,FALSE
 4.838710,18.858249,FALSE
10.138249,21.933287,FALSE
10.138249,10.123902,FALSE
15.898618,20.245829,FALSE
22.350230,24.886452,FALSE
27.880184,25.550568,FALSE
10.138249,12.711275,FALSE
15.898618,19.697965,FALSE
22.350230,23.445791,FALSE
27.880184,24.738349,FALSE
10.138249,10.573518,FALSE
15.898618,19.722097,FALSE
22.350230,26.796413,FALSE
27.880184,24.467304,FALSE
10.138249,11.168825,FALSE
22.350230,25.292504,FALSE
27.880184,23.404839,FALSE
10.138249,11.927611,FALSE
15.898618,20.771022,FALSE
10.138249,11.132158,FALSE
15.898618,19.519885,FALSE
22.350230,25.766129,FALSE
10.138249,11.000591,FALSE
15.898618,20.365614,FALSE
22.350230,24.912051,FALSE
10.138249,10.955883,FALSE
10.138249,12.550607,FALSE
15.898618,20.886413,FALSE
22.350230,22.371221,FALSE
27.880184,22.994409,FALSE
10.138249,10.892972,FALSE
22.350230,23.785015,FALSE
27.880184,21.881237,FALSE
10.138249,10.661275,FALSE
15.898618,19.761667,FALSE
22.350230,23.210207,FALSE
27.880184,21.059309,FALSE
10.138249,12.312312,FALSE
15.898618,13.166091,FALSE
10.138249,11.442665,FALSE
15.898618,20.497043,FALSE
10.138249, 8.905876,FALSE
15.898618,18.413971,FALSE
22.350230,22.682419,FALSE
27.880184,23.017673,FALSE
10.138249,12.969155,FALSE
15.898618,19.783925,FALSE
22.350230,21.586444,FALSE
 9.907834, 8.937896,FALSE
15.898618,18.507680,FALSE
22.350230,20.122012,FALSE
 9.907834, 9.368833,FALSE
15.898618,16.681413,FALSE
22.350230,19.415691,FALSE
 9.907834,14.730000,FALSE
15.898618,19.583786,FALSE
22.350230,19.546306,FALSE
27.880184,21.652358,FALSE
 9.907834,12.675069,FALSE
15.898618,19.691621,FALSE
 9.907834, 9.387965,FALSE
15.898618,20.560031,FALSE
 9.907834,14.299839,FALSE
22.350230,19.516889,FALSE
27.880184,24.847488,FALSE
 9.907834,10.140538,FALSE
15.898618,18.792688,FALSE
27.880184,24.547327,FALSE
 9.907834,10.870991,FALSE
15.898618,21.078326,FALSE
27.880184,23.352711,FALSE
 9.907834, 9.439977,FALSE
15.898618,19.272619,FALSE
15.898618,18.249516,FALSE
22.350230,19.963717,FALSE
 9.907834,10.900860,FALSE
15.898618,22.044677,FALSE
22.350230,21.805607,FALSE
27.880184,25.167581,FALSE
 9.907834,10.442995,FALSE
15.898618,19.778118,FALSE
22.350230,22.482212,FALSE
27.880184,21.050576,FALSE
 9.907834,10.594685,FALSE
15.898618,17.550192,FALSE
22.350230,19.292174,FALSE
 9.907834, 8.765069,FALSE
15.898618,19.499055,FALSE
22.350230,22.118303,FALSE
 9.907834, 8.778740,FALSE
15.898618,17.633610,FALSE
 9.907834, 9.530622,FALSE
15.898618,18.240538,FALSE
22.350230,16.727919,FALSE
27.880184,23.278303,FALSE
 5.299539, 8.733003,FALSE
15.898618,19.308817,FALSE
22.119816,27.216697,FALSE
27.880184,23.505077,FALSE
15.898618,19.339555,FALSE
22.119816,20.828848,FALSE
27.880184,21.130284,FALSE
22.119816,18.574332,FALSE
27.880184,21.731743,FALSE
15.898618,21.279731,FALSE
22.119816,23.526674,FALSE
22.119816,21.483218,FALSE
27.880184,19.911029,FALSE
15.898618,20.706567,FALSE
22.119816,23.329470,FALSE
27.880184,21.908387,FALSE
15.898618,19.742404,FALSE
22.119816,21.753856,FALSE
27.880184,21.942035,FALSE
15.898618,19.165284,FALSE
22.119816,22.129578,FALSE
27.880184,22.488932,FALSE
15.898618,21.833594,FALSE
22.119816,21.941421,FALSE
27.880184,23.023902,FALSE
15.898618,17.894493,FALSE
22.119816,19.693249,FALSE
27.880184,20.586559,FALSE
15.898618,19.661375,FALSE
22.119816,21.796544,FALSE
22.119816,23.078978,FALSE
27.880184,22.047151,FALSE
15.898618,21.034063,FALSE
22.119816,22.322819,FALSE
15.898618,22.296628,FALSE
10.138249,18.633955,FALSE
22.119816,24.227611,FALSE
27.880184,24.200038,FALSE
 4.608295, 8.566498,FALSE
15.898618,19.245591,FALSE
22.119816,20.050676,FALSE
27.880184,20.596183,FALSE
 4.608295, 8.872220,FALSE
 4.608295,10.514992,FALSE
15.898618,20.993264,FALSE
22.119816,20.715192,FALSE
27.880184,22.493257,FALSE
15.898618,19.701306,FALSE
22.119816,22.320637,FALSE
 4.608295,19.653525,FALSE
15.898618,18.679455,FALSE
22.119816,21.516690,FALSE
 4.608295, 7.668740,FALSE
 4.608295, 7.364846,FALSE
10.138249,11.302711,FALSE
15.898618,18.864194,FALSE
22.119816,20.345131,FALSE
27.880184,24.586098,FALSE
 4.608295,11.627389,FALSE
27.880184,22.526505,FALSE
10.138249,15.299416,FALSE
15.898618,20.290530,FALSE
22.119816,20.739447,FALSE
27.880184,23.902058,FALSE
 4.608295, 8.382135,FALSE
22.119816,22.533756,FALSE
10.138249,12.573487,FALSE
22.119816,21.103264,FALSE
27.880184,23.281575,FALSE
 4.608295, 8.833187,FALSE
10.138249, 9.390960,FALSE
22.119816,21.499616,FALSE
 4.608295, 8.533141,FALSE
15.898618,19.481774,FALSE
22.119816,19.605276,FALSE
27.880184,20.879347,FALSE
10.138249,16.113571,FALSE
 4.838710, 8.710453,FALSE
10.138249,21.387757,FALSE
15.668203,22.678664,FALSE
 4.838710, 7.772896,FALSE
 4.838710,10.576421,FALSE
10.138249,19.456874,FALSE
 4.838710, 9.280169,FALSE
10.138249,18.775369,FALSE
15.668203,22.103763,FALSE
21.889401,22.896651,FALSE
 4.838710, 8.309616,FALSE
15.668203,21.685138,FALSE
 4.838710, 9.762035,FALSE
15.668203,22.379700,FALSE
21.889401,21.857496,FALSE
27.649770,23.055661,FALSE
 4.838710, 9.873717,FALSE
10.138249,18.525077,FALSE
15.668203,23.003218,FALSE
27.649770,23.991513,FALSE
 4.838710, 6.742696,FALSE
10.138249,12.980829,FALSE
21.889401,22.916943,FALSE
 4.838710, 8.173733,FALSE
27.649770,24.287742,FALSE
 4.838710, 6.525883,FALSE
15.668203,20.632112,FALSE
21.889401,22.998679,FALSE
15.668203,17.493118,FALSE
21.889401,19.576736,FALSE
27.649770,20.221644,FALSE
 4.838710,10.916713,FALSE
10.138249,19.100945,FALSE
15.668203,19.313994,FALSE
21.889401,21.351912,FALSE
 5.069124, 8.645323,FALSE
 9.907834,18.359478,FALSE
15.668203,22.977673,FALSE
22.119816,21.526068,FALSE
 9.907834,20.447581,FALSE
15.668203,22.653157,FALSE
